"活动ID","活动名称","网站ID","网站名称","下单时间","订单编号","商品类别","商品编号","收订订单数","收订订单金额","确认时间","有效订单数","有效订单金额","业绩状态","业绩类型","预计佣金","确认佣金","反馈标签","是否超级返推广"
"254","京东CPS","732204","购物客91jili","2014-06-01 20:52:09","1480880476'","16","","1","39.00000","2014-11-24 15:45:14","0","0.00000","无效","正常","0.46800","0.0000","1098893","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-06-02 00:00:00","C03-4208355-5692010'","基本","B009YFHIM0","1","11.90000","2014-08-30 12:56:54","1","0.18000","有效","正常","0.12600","0.12600","1062497","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-06-02 00:00:00","C02-6312402-4428037'","基本","B00E8AIH8U","1","329.00000","2014-08-30 12:56:54","1","4.94000","有效","正常","3.45800","3.45800","1049556","否"
"247","当当CPS","732204","购物客91jili","2014-06-02 10:50:54","8564045046'","运动健康--$--钻石会员","","1","169.00000","2014-10-15 17:37:00","0","0.00000","无效","正常","0.84500","0.0000","1118208","否"
"17307","当当高佣金CPS","732204","购物客91jili","2014-06-02 10:50:54","8564045046'","运动健康","1051618006","1","169.00000","2014-08-22 10:31:03","1","8.45000","有效","正常","7.39370","7.39370","1118208","否"
"254","京东CPS","732204","购物客91jili","2014-06-02 10:57:07","1482123524'","0","","1","149.00000","2014-11-24 15:45:14","0","0.00000","无效","正常","0.00000","0.0000","1081481","否"
"254","京东CPS","732204","购物客91jili","2014-06-02 14:25:37","1482611562'","18","","1","89.00000","2014-11-24 15:45:14","0","0.00000","无效","正常","1.60200","0.0000","1093787","否"
"139","1号店CPS","732204","购物客91jili","2014-06-02 15:22:00","140602L78G6B'","8070","","1","356.00000","2014-08-29 20:07:03","1","356.00000","有效","正常","10.14600","10.14600","1098458","否"
"254","京东CPS","732204","购物客91jili","2014-06-02 17:09:03","1483190120'","0","","1","150.40000","2014-11-24 15:45:14","0","0.00000","无效","正常","3.00000","0.0000","1168062","否"
"254","京东CPS","732204","购物客91jili","2014-06-02 17:35:06","1483292366'","0","","1","19.90000","2014-11-24 15:45:14","0","0.00000","无效","正常","0.00000","0.0000","1057839","否"
"254","京东CPS","732204","购物客91jili","2014-06-02 21:29:26","1484442341'","5","","1","58.00000","2014-07-31 11:29:03","1","36.00000","有效","正常","0.69600","0.43200","1057398","否"
"254","京东CPS","732204","购物客91jili","2014-06-02 21:58:21","1484565506'","0","","1","69.00000","2014-11-24 15:45:14","0","0.00000","无效","正常","0.00000","0.0000","105","否"
"254","京东CPS","732204","购物客91jili","2014-06-02 23:20:26","1484882831'","18","","1","812.50000","2014-07-28 13:12:54","1","708.00000","有效","正常","14.62500","12.74400","1052582","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-06-03 00:00:00","C03-9963014-1427200'","基本","B008ZYOBYO","1","49.00000","2014-08-30 12:56:54","1","0.74000","有效","正常","0.51800","0.51800","1140243","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-06-03 00:00:00","C01-5306701-8160842'","基本","B00F7MIAQ2","1","39.00000","2014-12-23 17:59:27","1","2.34000","无效","正常","1.63800","0.0000","1054379","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-06-03 00:00:00","C03-9963014-1427200'","基本","B00IXD3O22","1","55.00000","2014-08-30 12:56:54","1","0.83000","有效","正常","0.58100","0.58100","1140243","否"
"227","乐蜂LafasoCPS","732204","购物客91jili","2014-06-03 12:36:05","6225637710010'","0","208705","1","82.00000","2014-08-19 15:48:11","1","82.00000","有效","正常","4.10000","4.10000","1169294","否"
"227","乐蜂LafasoCPS","732204","购物客91jili","2014-06-03 12:36:05","6225637710010'","0","208721","1","69.00000","2014-08-19 15:48:11","1","69.00000","有效","正常","3.45000","3.45000","1169294","否"
"227","乐蜂LafasoCPS","732204","购物客91jili","2014-06-03 12:36:05","6225637710010'","0","208720","1","38.00000","2014-08-19 15:48:11","1","38.00000","有效","正常","1.90000","1.90000","1169294","否"
"254","京东CPS","732204","购物客91jili","2014-06-03 13:15:40","1486213408'","5","","1","1690.00000","2014-07-31 11:29:03","1","1670.00000","有效","正常","20.28000","20.04000","1057152","否"
"254","京东CPS","732204","购物客91jili","2014-06-03 13:49:02","1486318963'","0","","1","129.00000","2014-11-24 15:45:14","0","0.00000","无效","正常","0.00000","0.0000","1056163","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-06-03 16:06:09","201406CP03001690'","C00000001000010","201311CG100000719","1","5.90000","2014-07-23 09:40:49","1","5.90000","有效","正常","0.22720","0.22720","1060310","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-06-03 16:06:09","201406CP03001690'","C00000001000006","201402CG140000039","1","5.80000","2014-07-23 09:40:49","1","5.80000","有效","正常","0.22330","0.22330","1060310","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-06-03 16:06:09","201406CP03001690'","C00000001000010","201311CG010002598","1","53.00000","2014-07-23 09:40:49","1","53.00000","有效","正常","2.04050","2.04050","1060310","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-06-03 16:06:09","201406CP03001690'","C00000001000006","201311CG120000155","1","16.80000","2014-07-23 09:40:49","1","16.80000","有效","正常","0.64680","0.64680","1060310","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-06-03 16:06:09","201406CP03001690'","C00000001000010","201310CG280003099","1","19.80000","2014-07-23 09:40:49","1","19.80000","有效","正常","0.76230","0.76230","1060310","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-06-03 16:06:09","201406CP03001690'","C00000001000010","201311CG060003242","1","9.50000","2014-07-23 09:40:49","1","9.50000","有效","正常","0.36570","0.36570","1060310","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-06-03 16:06:09","201406CP03001690'","C00000001000013","201310CG300002059","1","8.80000","2014-07-23 09:40:49","1","8.80000","有效","正常","0.33880","0.33880","1060310","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-06-03 16:06:09","201406CP03001690'","C00000001000010","201312CG170000833","1","0.00000","2014-08-26 22:53:51","0","0.00000","无效","正常","0.00000","0.0000","1060310","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-06-03 16:06:09","201406CP03001690'","C00000001000006","201402CG140000035","1","4.50000","2014-07-23 09:40:49","1","4.50000","有效","正常","0.17320","0.17320","1060310","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-06-03 16:06:09","201406CP03001690'","C00000001000006","201310CG310004469","1","3.90000","2014-07-23 09:40:49","1","3.90000","有效","正常","0.15020","0.15020","1060310","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-06-03 16:06:09","201406CP03001690'","C00000001000010","201311CG010002229","1","5.50000","2014-07-23 09:40:49","1","5.50000","有效","正常","0.21170","0.21170","1060310","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-06-03 16:06:09","201406CP03001690'","C00000001000006","201311CG080001612","1","4.50000","2014-07-23 09:40:49","1","4.50000","有效","正常","0.17320","0.17320","1060310","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-06-03 16:06:09","201406CP03001690'","C00000001000006","201310CG310004402","2","7.80000","2014-07-23 09:40:49","1","7.80000","有效","正常","0.30030","0.30030","1060310","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-06-03 16:06:09","201406CP03001690'","C00000001000018","201311CG160002614","1","49.90000","2014-07-23 09:40:49","1","49.90000","有效","正常","1.92120","1.92120","1060310","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-06-03 16:06:09","201406CP03001690'","C00000001000006","201311CG080001852","1","2.80000","2014-07-23 09:40:49","1","2.80000","有效","正常","0.10780","0.10780","1060310","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-06-03 16:06:09","201406CP03001690'","C00000001000010","201310CG310004524","1","33.90000","2014-07-23 09:40:49","1","33.90000","有效","正常","1.30520","1.30520","1060310","否"
"254","京东CPS","732204","购物客91jili","2014-06-03 17:50:56","1487273297'","0","","1","237.00000","2014-11-24 15:45:14","0","0.00000","无效","正常","3.00000","0.0000","1111192","否"
"254","京东CPS","732204","购物客91jili","2014-06-03 17:58:40","1487307010'","0","","1","59.80000","2014-11-24 15:45:14","0","0.00000","无效","正常","0.00000","0.0000","1155728","否"
"247","当当CPS","732204","购物客91jili","2014-06-03 19:59:38","8570509906'","其他--$--钻石会员","","1","29.90000","2014-10-15 17:37:00","0","0.00000","无效","正常","0.14950","0.0000","1111089","否"
"247","当当CPS","732204","购物客91jili","2014-06-03 19:59:38","8570509906'","出版物--$--钻石会员","","1","106.30000","2014-08-21 17:59:47","1","106.30000","有效","正常","2.12600","2.12600","1111089","否"
"247","当当CPS","732204","购物客91jili","2014-06-03 19:59:38","8570509906'","童书--$--钻石会员","","1","14.20000","2014-08-21 17:59:47","1","14.20000","有效","正常","0.28400","0.28400","1111089","否"
"247","当当CPS","732204","购物客91jili","2014-06-03 20:41:26","8570700445'","童书--$--钻石会员","","1","27.70000","2014-10-15 17:37:00","0","0.00000","无效","正常","0.55400","0.0000","1049060","否"
"247","当当CPS","732204","购物客91jili","2014-06-03 20:41:26","8570700425'","童书--$--钻石会员","","1","281.40000","2014-10-15 17:37:00","0","0.00000","无效","正常","5.62800","0.0000","1049060","否"
"247","当当CPS","732204","购物客91jili","2014-06-03 20:46:50","8570727345'","童书--$--钻石会员","","1","280.90000","2014-08-21 17:59:47","1","189.94000","有效","正常","5.61800","3.79880","1049060","否"
"247","当当CPS","732204","购物客91jili","2014-06-03 20:46:50","8570727365'","童书--$--钻石会员","","1","27.70000","2014-08-21 17:59:47","1","18.70000","有效","正常","0.55400","0.37400","1049060","否"
"17287","荷包团购划算专用","732204","购物客91jili","2014-06-03 23:24:28","195296'","基本","","1","26.00000","2014-07-28 22:24:32","1","26.00000","有效","正常","5.46000","5.46000","1121736_54d4dad4aae1","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-04 00:00:00","20140604162258953449'","1","725611","1","72.00000","2014-08-11 15:17:28","1","72.00000","有效","正常","5.04000","5.04000","1170281","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-04 00:00:00","20140604162258953449'","1","713255","1","9.80000","2014-08-11 15:17:28","1","9.80000","有效","正常","0.68600","0.68600","1170281","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-04 00:00:00","20140604162258953449'","1","743372","1","19.00000","2014-08-11 15:17:28","1","19.00000","有效","正常","1.33000","1.33000","1170281","否"
"247","当当CPS","732204","购物客91jili","2014-06-04 08:42:36","8572037306'","汽车用品","","1","12.00000","2014-10-15 17:37:00","0","0.00000","无效","正常","0.00000","0.0000","1131190","否"
"17307","当当高佣金CPS","732204","购物客91jili","2014-06-04 08:42:36","8572037306'","汽车用品","1093651405","1","12.00000","2014-08-22 10:31:03","1","0.24000","有效","正常","0.24000","0.24000","1131190","否"
"254","京东CPS","732204","购物客91jili","2014-06-04 09:49:00","1489802746'","0","","1","33.80000","2014-11-24 15:45:14","0","0.00000","无效","正常","0.00000","0.0000","1072747","否"
"254","京东CPS","732204","购物客91jili","2014-06-04 09:49:00","1489802754'","0","","1","31.90000","2014-11-24 15:45:14","0","0.00000","无效","正常","0.00000","0.0000","1072747","否"
"254","京东CPS","732204","购物客91jili","2014-06-04 09:49:00","1489776495'","0","","1","65.70000","2014-11-24 15:45:14","0","0.00000","无效","正常","0.00000","0.0000","1072747","否"
"254","京东CPS","732204","购物客91jili","2014-06-04 09:50:25","1489794028'","0","","1","77.40000","2014-11-24 15:45:14","0","0.00000","无效","正常","0.00000","0.0000","1072747","否"
"139","1号店CPS","732204","购物客91jili","2014-06-04 10:00:52","140604L7R2AJ'","8002","","1","49.00000","2014-08-29 20:34:56","0","0.00000","无效","正常","0.49000","0.0000","1098458","否"
"139","1号店CPS","732204","购物客91jili","2014-06-04 10:00:52","140604L7R2AJ'","8070","","1","23.80000","2014-08-29 20:07:03","1","23.80000","有效","正常","0.67830","0.67830","1098458","否"
"139","1号店CPS","732204","购物客91jili","2014-06-04 10:00:52","140604L7R2AJ'","8810","","1","49.00000","2014-08-29 20:07:03","1","49.00000","有效","正常","0.49000","0.49000","1098458","否"
"254","京东CPS","732204","购物客91jili","2014-06-04 10:35:32","1490024094'","0","","1","144.00000","2014-07-27 22:59:06","1","144.00000","有效","正常","0.00000","0.00000","1072747","否"
"4459","苏宁易购CPS","732204","购物客91jili","2014-06-04 10:41:02","10007769522'","基本","10045766128","1","186.00000","2014-08-15 18:01:22","1","186.00000","有效","正常","4.00000","4.00000","1132938","否"
"247","当当CPS","732204","购物客91jili","2014-06-04 11:41:17","8573077645'","出版物--$--钻石会员","","1","51.50000","2014-08-21 17:59:47","1","51.50000","有效","正常","1.03000","1.03000","1049060","否"
"247","当当CPS","732204","购物客91jili","2014-06-04 11:43:48","8573092325'","童孕鞋服--$--钻石会员","","1","159.00000","2014-10-15 17:37:00","0","0.00000","无效","正常","4.77000","0.0000","1049060","否"
"254","京东CPS","732204","购物客91jili","2014-06-04 11:44:18","1490312969'","0","","1","497.50000","2014-07-27 22:40:37","1","497.50000","有效","正常","4.80000","4.80000","1090447","否"
"4018","唯品会CPS","732204","购物客91jili","2014-06-04 13:16:24","14060482661918'","3","6950671414603","1","66.00000","2014-07-31 17:24:07","1","66.00000","有效","正常","1.38600","1.38600","1109658","否"
"4018","唯品会CPS","732204","购物客91jili","2014-06-04 13:16:24","14060482661918'","3","N880822","1","239.00000","2014-07-31 17:24:07","1","239.00000","有效","正常","5.01900","5.01900","1109658","否"
"5227","聚美优品CPS","732204","购物客91jili","2014-06-04 13:18:06","125806530'","0","61484","1","42.00000","2014-10-11 11:24:09","0","0.00000","无效","正常","2.01600","0.0000","1075536","否"
"5227","聚美优品CPS","732204","购物客91jili","2014-06-04 13:18:06","125806530'","基本","","1","42.00000","2014-08-29 13:57:40","1","42.00000","有效","正常","2.01600","2.01600","1075536","否"
"254","京东CPS","732204","购物客91jili","2014-06-04 13:39:25","1490709160'","6","","1","99.40000","2014-11-24 15:45:14","0","0.00000","无效","正常","1.78920","0.0000","1098739","否"
"254","京东CPS","732204","购物客91jili","2014-06-04 13:39:25","1490707214'","6","","1","99.40000","2014-11-24 15:45:14","0","0.00000","无效","正常","1.78920","0.0000","1098739","否"
"254","京东CPS","732204","购物客91jili","2014-06-04 13:39:25","1490707214'","9","","1","48.90000","2014-11-24 15:45:14","0","0.00000","无效","正常","0.73350","0.0000","1098739","否"
"254","京东CPS","732204","购物客91jili","2014-06-04 13:39:25","1490699741'","9","","1","48.90000","2014-11-24 15:45:14","0","0.00000","无效","正常","0.73350","0.0000","1098739","否"
"247","当当CPS","732204","购物客91jili","2014-06-04 14:31:05","8574029088'","运动健康","","1","35.00000","2014-10-15 17:37:00","0","0.00000","无效","正常","0.00000","0.0000","1110769","否"
"17307","当当高佣金CPS","732204","购物客91jili","2014-06-04 14:31:05","8574029088'","运动健康","1259090508","1","35.00000","2014-08-22 10:31:03","1","2.10000","有效","正常","1.83750","1.83750","1110769","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-04 16:22:59","20140604162258953449'","953710","713255","1","9.80000","2014-08-26 14:59:04","0","0.00000","无效","正常","0.68600","0.0000","1170281","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-04 16:22:59","20140604162258953449'","953710","725611","3","72.00000","2014-08-26 14:59:04","0","0.00000","无效","正常","5.04000","0.0000","1170281","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-04 16:22:59","20140604162258953449'","953710","743372","1","19.00000","2014-08-26 14:59:04","0","0.00000","无效","正常","1.33000","0.0000","1170281","否"
"139","1号店CPS","732204","购物客91jili","2014-06-04 23:24:51","140604W80FJP'","8070","","1","187.20000","2014-08-29 20:07:03","1","187.20000","有效","正常","5.33520","5.33520","1170678","否"
"139","1号店CPS","732204","购物客91jili","2014-06-04 23:24:51","140604W80FJP'","8060","","1","49.30000","2014-08-29 20:07:03","1","49.30000","有效","正常","1.38040","1.38040","1170678","否"
"254","京东CPS","732204","购物客91jili","2014-06-04 23:38:04","1493195361'","0","","1","179.00000","2014-07-27 22:19:27","1","179.00000","有效","正常","3.00000","3.00000","1142791","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-06-05 00:00:00","C02-9122938-3622242'","基本","B0010M46WK","1","16.00000","2014-12-23 17:59:27","1","0.24000","无效","正常","0.16800","0.0000","1062313","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-06-05 00:00:00","C02-9122938-3622242'","基本","B0085RK9OC","1","24.00000","2014-12-23 17:59:27","1","0.36000","无效","正常","0.25200","0.0000","1062313","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-06-05 00:00:00","C02-9122938-3622242'","基本","B00E4FV0CE","2","8.20000","2014-12-23 17:59:27","2","0.24000","无效","正常","0.16800","0.0000","1062313","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-06-05 00:00:00","C02-9122938-3622242'","基本","B00E4FVK2Y","1","5.50000","2014-12-23 17:59:27","1","0.17000","无效","正常","0.11900","0.0000","1062313","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 00:00:00","20140605104150148858'","1","845740","1","2.20000","2014-08-11 15:17:28","1","2.20000","有效","正常","0.15400","0.15400","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 00:00:00","20140605104150148858'","1","846590","1","32.88000","2014-08-11 15:17:28","1","32.88000","有效","正常","2.30160","2.30160","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 00:00:00","20140605104150148858'","1","843749","1","17.80000","2014-08-11 15:17:28","1","17.80000","有效","正常","1.24600","1.24600","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 00:00:00","20140605104150148858'","1","845539","1","3.50000","2014-08-11 15:17:28","1","3.50000","有效","正常","0.24500","0.24500","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 00:00:00","20140605104150148858'","1","845555","1","3.90000","2014-08-11 15:17:28","1","3.90000","有效","正常","0.27300","0.27300","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 00:00:00","20140605104150148858'","1","845556","1","46.00000","2014-08-11 15:17:28","1","46.00000","有效","正常","3.22000","3.22000","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 00:00:00","20140605104150148858'","1","844162","1","21.60000","2014-08-11 15:17:28","1","21.60000","有效","正常","1.51200","1.51200","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 00:00:00","20140605104150148858'","1","844228","1","27.80000","2014-08-11 15:17:28","1","27.80000","有效","正常","1.94600","1.94600","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 00:00:00","20140605104150148858'","1","844199","1","6.40000","2014-08-11 15:17:28","1","6.40000","有效","正常","0.44800","0.44800","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 00:00:00","20140605104150148858'","1","845573","1","1.60000","2014-08-11 15:17:28","1","1.60000","有效","正常","0.11200","0.11200","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 00:00:00","20140605104150148858'","1","852275","1","1.50000","2014-08-11 15:17:28","1","1.50000","有效","正常","0.10500","0.10500","1170798","否"
"4459","苏宁易购CPS","732204","购物客91jili","2014-06-05 06:55:13","4007654623'","基本","4045971247","1","858.00000","2014-08-25 11:38:42","0","0.00000","无效","正常","10.00000","0.0000","1066709","否"
"254","京东CPS","732204","购物客91jili","2014-06-05 08:44:54","1494064128'","0","","1","1699.00000","2014-11-24 15:45:14","0","0.00000","无效","正常","8.40000","0.0000","105","否"
"247","当当CPS","732204","购物客91jili","2014-06-05 08:49:40","8577486649'","出版物--$--金卡会员","","1","66.90000","2014-08-21 17:59:47","1","16.91000","有效","正常","1.33800","0.33810","1052934","否"
"247","当当CPS","732204","购物客91jili","2014-06-05 09:55:19","8577782406'","出版物","","1","42.00000","2014-08-21 17:59:47","1","42.00000","有效","正常","0.84000","0.84000","1158016","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 10:30:01","20140605103000933976'","953710","843749","2","17.80000","2014-08-26 14:59:04","0","0.00000","无效","正常","1.24600","0.0000","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 10:30:01","20140605103000933976'","953710","844162","3","30.00000","2014-08-26 14:59:04","0","0.00000","无效","正常","2.10000","0.0000","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 10:30:01","20140605103000933976'","953710","844199","2","6.40000","2014-08-26 14:59:04","0","0.00000","无效","正常","0.44800","0.0000","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 10:30:01","20140605103000933976'","953710","844228","2","27.80000","2014-08-26 14:59:04","0","0.00000","无效","正常","1.94600","0.0000","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 10:30:01","20140605103000933976'","107","845539","1","3.50000","2014-08-26 14:59:04","0","0.00000","无效","正常","0.24500","0.0000","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 10:30:01","20140605103000933976'","107","845555","1","3.90000","2014-08-26 14:59:04","0","0.00000","无效","正常","0.27300","0.0000","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 10:30:01","20140605103000933976'","107","845556","1","23.00000","2014-08-26 14:59:04","0","0.00000","无效","正常","1.61000","0.0000","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 10:30:01","20140605103000933976'","107","845573","30","19.80000","2014-08-26 14:59:04","0","0.00000","无效","正常","1.38600","0.0000","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 10:30:01","20140605103000933976'","107","845740","1","2.20000","2014-08-26 14:59:04","0","0.00000","无效","正常","0.15400","0.0000","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 10:30:01","20140605103000933976'","953710","846590","2","32.88000","2014-08-26 14:59:04","0","0.00000","无效","正常","2.30160","0.0000","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 10:30:01","20140605103000933976'","107","852275","1","1.50000","2014-08-26 14:59:04","0","0.00000","无效","正常","0.10500","0.0000","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 10:41:50","20140605104150148858'","953710","843749","2","17.80000","2014-08-26 14:59:04","0","0.00000","无效","正常","1.24600","0.0000","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 10:41:50","20140605104150148858'","953710","844162","2","21.60000","2014-08-26 14:59:04","0","0.00000","无效","正常","1.51200","0.0000","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 10:41:50","20140605104150148858'","953710","844199","2","6.40000","2014-08-26 14:59:04","0","0.00000","无效","正常","0.44800","0.0000","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 10:41:50","20140605104150148858'","953710","844228","2","27.80000","2014-08-26 14:59:04","0","0.00000","无效","正常","1.94600","0.0000","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 10:41:50","20140605104150148858'","107","845539","1","3.50000","2014-08-26 14:59:04","0","0.00000","无效","正常","0.24500","0.0000","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 10:41:50","20140605104150148858'","107","845555","1","3.90000","2014-08-26 14:59:04","0","0.00000","无效","正常","0.27300","0.0000","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 10:41:50","20140605104150148858'","107","845556","2","46.00000","2014-08-26 14:59:04","0","0.00000","无效","正常","3.22000","0.0000","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 10:41:50","20140605104150148858'","107","845573","1","1.60000","2014-08-26 14:59:04","0","0.00000","无效","正常","0.11200","0.0000","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 10:41:50","20140605104150148858'","107","845740","1","2.20000","2014-08-26 14:59:04","0","0.00000","无效","正常","0.15400","0.0000","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 10:41:50","20140605104150148858'","953710","846590","2","32.88000","2014-08-26 14:59:04","0","0.00000","无效","正常","2.30160","0.0000","1170798","否"
"6672","壹药网CPS","732204","购物客91jili","2014-06-05 10:41:50","20140605104150148858'","107","852275","1","1.50000","2014-08-26 14:59:04","0","0.00000","无效","正常","0.10500","0.0000","1170798","否"
"4018","唯品会CPS","732204","购物客91jili","2014-06-05 10:45:19","14060573399386'","3","63414065205135","1","109.00000","2014-07-31 17:24:07","1","109.00000","有效","正常","2.28900","2.28900","1110373","否"
"247","当当CPS","732204","购物客91jili","2014-06-05 11:10:35","8578238783'","出版物","","1","233.00000","2014-08-21 17:59:47","1","231.00000","有效","正常","4.66000","4.62000","1096126","否"
"254","京东CPS","732204","购物客91jili","2014-06-05 12:55:44","1495079346'","6","","1","283.00000","2014-11-24 15:45:14","0","0.00000","无效","正常","5.09400","0.0000","1098739","否"
"254","京东CPS","732204","购物客91jili","2014-06-05 13:22:16","1495172910'","0","","1","506.80000","2014-07-27 22:40:37","1","500.00000","有效","正常","5.40000","4.80000","1170181","否"
