"活动ID","活动名称","网站ID","网站名称","下单时间","订单编号","商品类别","商品编号","收订订单数","收订订单金额","确认时间","有效订单数","有效订单金额","业绩状态","业绩类型","预计佣金","确认佣金","反馈标签","是否超级返推广"
"254","京东CPS","732204","购物客91jili","2015-02-04 22:08:57","8345799746'","0","","1","18.90000","","0","0.00000","未确认","正常","0.00000","0.0000","1131833","否"
"254","京东CPS","732204","购物客91jili","2015-02-04 22:08:57","8345737667'","0","","1","287.90000","","0","0.00000","未确认","正常","3.00000","0.0000","1131833","否"
"254","京东CPS","732204","购物客91jili","2015-02-04 22:08:57","8346871748'","0","","1","269.00000","2015-03-27 14:56:47","1","254.10000","有效","正常","3.00000","3.00000","1131833","否"
"4459","苏宁易购CPS","732204","购物客91jili","2015-02-04 22:41:25","4013180853'","基本","4071822712","1","51.90000","2015-04-10 15:30:48","0","0.00000","无效","正常","0.00000","0.0000","1083129","否"
"4459","苏宁易购CPS","732204","购物客91jili","2015-02-04 22:41:25","4013180853'","基本","4071822711","1","82.00000","2015-04-10 15:30:48","0","0.00000","无效","正常","0.00000","0.0000","1083129","否"
"5402","美团网CPS","732204","购物客91jili","2015-02-04 22:48:50","980941663-1'","O","8530836","1","138.00000","2015-03-26 16:40:50","1","138.00000","有效","正常","1.65600","1.65600","1214624","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 08:44:46","8352815244'","0","","1","2276.20000","","0","0.00000","未确认","正常","9.60000","0.0000","1114376","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 09:03:15","8351832179'","0","","1","2096.50000","","0","0.00000","未确认","正常","9.60000","0.0000","1114376","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 09:05:00","8351848095'","0","","1","2096.50000","","0","0.00000","未确认","正常","9.60000","0.0000","1114376","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 09:26:18","8353163892'","0","","1","59.90000","","0","0.00000","未确认","正常","0.00000","0.0000","1114376","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 09:28:47","8353023193'","8","","1","419.00000","","0","0.00000","未确认","正常","7.54200","0.0000","1105049","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 09:28:47","8353023193'","0","","1","81.60000","","0","0.00000","未确认","正常","0.00000","0.0000","1105049","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 09:28:47","8353957932'","0","","1","21.90000","","0","0.00000","未确认","正常","0.00000","0.0000","1105049","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 09:28:47","8352761839'","0","","1","81.60000","","0","0.00000","未确认","正常","0.00000","0.0000","1105049","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 09:28:47","8353908868'","8","","1","419.00000","2015-03-27 14:19:34","1","402.00000","有效","正常","7.54200","7.23600","1105049","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 09:28:47","8353957940'","0","","1","59.70000","","0","0.00000","未确认","正常","0.00000","0.0000","1105049","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 09:29:54","8353032077'","0","","1","379.00000","2015-03-27 14:56:47","1","379.00000","有效","正常","4.80000","4.80000","1114376","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 09:34:19","8353232588'","0","","1","2670.00000","","0","0.00000","未确认","正常","9.60000","0.0000","1114376","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 09:36:36","8353090717'","0","","1","2670.00000","","0","0.00000","未确认","正常","9.60000","0.0000","1114376","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 09:37:45","8353100349'","0","","1","2670.00000","","0","0.00000","未确认","正常","9.60000","0.0000","1114376","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 09:39:07","8352125295'","0","","1","2492.00000","","0","0.00000","未确认","正常","9.60000","0.0000","1114376","否"
"249","红孩子CPS","732204","购物客91jili","2015-02-05 09:44:49","8013222562'","母婴","8073305163","1","89.00000","2015-04-03 09:49:03","1","79.00000","有效","正常","1.24600","1.10600","1082897","否"
"247","当当CPS","732204","购物客91jili","2015-02-05 09:59:11","11771179705'","出版物--$--钻石会员","","1","58.70000","","0","0.00000","未确认","正常","1.17400","0.0000","1119769","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 10:12:47","8353422273'","0","","1","479.00000","2015-03-27 14:56:47","1","479.00000","有效","正常","4.80000","4.80000","91","否"
"247","当当CPS","732204","购物客91jili","2015-02-05 11:02:35","11771755306'","出版物","","1","96.90000","","0","0.00000","未确认","正常","1.93800","0.0000","1258226","否"
"247","当当CPS","732204","购物客91jili","2015-02-05 11:07:05","11771801546'","电脑办公","","1","152.00000","","0","0.00000","未确认","正常","0.00000","0.0000","1258226","否"
"17307","当当高佣金CPS","732204","购物客91jili","2015-02-05 11:07:05","11771801546'","电脑办公","1080579422","1","152.00000","","1","152.00000","未确认","正常","0.00000","0.0000","1258226","否"
"247","当当CPS","732204","购物客91jili","2015-02-05 11:13:54","11771869546'","电脑办公","","1","103.00000","","0","0.00000","未确认","正常","0.00000","0.0000","1258226","否"
"17307","当当高佣金CPS","732204","购物客91jili","2015-02-05 11:13:54","11771869546'","电脑办公","1478066405","1","38.82000","","1","38.82000","未确认","正常","0.00000","0.0000","1258226","否"
"17307","当当高佣金CPS","732204","购物客91jili","2015-02-05 11:13:54","11771869546'","电脑办公","1477661905","1","54.18000","","1","54.18000","未确认","正常","0.00000","0.0000","1258226","否"
"5513","购酒网CPS","732204","购物客91jili","2015-02-05 11:14:40","590938975'","0.01","6912657106131","1","59.00000","2015-04-03 11:41:32","0","0.00000","无效","正常","0.41300","0.0000","1276348","否"
"5513","购酒网CPS","732204","购物客91jili","2015-02-05 11:14:40","590938975'","0.01","6901382073603","1","108.00000","2015-04-03 11:41:32","0","0.00000","无效","正常","0.75600","0.0000","1276348","否"
"5513","购酒网CPS","732204","购物客91jili","2015-02-05 11:58:28","568716779'","0.01","6901382073603","1","108.00000","2015-03-25 17:20:50","1","167.00000","有效","正常","0.75600","1.16900","1276348","否"
"5513","购酒网CPS","732204","购物客91jili","2015-02-05 11:58:28","568716779'","0.01","6912657106131","1","59.00000","2015-04-03 11:41:32","0","0.00000","无效","正常","0.41300","0.0000","1276348","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 11:59:00","8354578632'","0","","1","399.00000","2015-03-27 14:56:47","1","399.00000","有效","正常","4.80000","4.80000","1064710","否"
"5402","美团网CPS","732204","购物客91jili","2015-02-05 12:00:16","981552104-2'","O","25788208","1","10.80000","2015-03-26 16:40:50","1","10.80000","有效","正常","0.12960","0.12960","1067156","否"
"5402","美团网CPS","732204","购物客91jili","2015-02-05 12:00:16","981552104-1'","O","25788208","1","10.80000","2015-03-26 16:40:50","1","10.80000","有效","正常","0.12960","0.12960","1067156","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 15:00:04","8355273946'","0","","1","70.90000","","0","0.00000","未确认","正常","0.00000","0.0000","1084018","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 17:14:25","8357686136'","22","","1","92.80000","","0","0.00000","未确认","正常","0.00000","0.0000","1096369","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 17:14:25","8357667964'","22","","1","92.80000","","0","0.00000","未确认","正常","0.00000","0.0000","1096369","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 17:14:25","8357667964'","9","","1","106.40000","","0","0.00000","未确认","正常","1.59600","0.0000","1096369","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 17:14:25","8356542951'","9","","1","106.40000","2015-03-27 14:19:34","1","93.40000","有效","正常","1.59600","1.40100","1096369","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 17:52:41","8356951542'","0","","1","2588.00000","","0","0.00000","未确认","正常","9.60000","0.0000","1114376","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 18:02:07","8358097212'","0","","1","2588.00000","2015-03-27 14:56:47","1","2588.00000","有效","正常","9.60000","9.60000","1114376","否"
"254","京东CPS","732204","购物客91jili","2015-02-05 19:37:40","8357781019'","6","","1","220.00000","2015-03-27 14:19:34","1","197.35000","有效","正常","3.96000","3.55230","1071181","否"
"139","1号店CPS","732204","购物客91jili","2015-02-06 09:31:56","2611369108447'","基本","1060730","1","59.90000","2015-04-14 11:34:35","1","59.90000","有效","正常","0.62900","0.62900","1087870","否"
"6951","1号商城CPS","732204","购物客91jili","2015-02-06 09:31:56","2611369108447'","基本","20349073","1","69.00000","2015-04-14 11:10:31","1","69.00000","有效","正常","0.72450","0.72450","1087870","否"
"249","红孩子CPS","732204","购物客91jili","2015-02-06 10:41:42","8013339619'","美妆","8074370337","1","59.60000","2015-04-03 09:49:03","1","38.43000","有效","正常","0.83440","1.07600","1082897","否"
"4459","苏宁易购CPS","732204","购物客91jili","2015-02-06 10:41:42","8013339619'","基本","8074370339","1","1.00000","2015-04-10 15:30:48","0","0.00000","无效","正常","0.00000","0.0000","1082897","否"
"4459","苏宁易购CPS","732204","购物客91jili","2015-02-06 10:41:42","8013339619'","基本","8074370342","1","12.90000","2015-04-10 15:30:48","0","0.00000","无效","正常","0.00000","0.0000","1082897","否"
"4459","苏宁易购CPS","732204","购物客91jili","2015-02-06 10:41:42","8013339619'","基本","8074370343","1","1.00000","2015-04-10 15:30:48","0","0.00000","无效","正常","0.00000","0.0000","1082897","否"
"249","红孩子CPS","732204","购物客91jili","2015-02-06 10:41:42","8013339619'","母婴","8074370344","1","39.00000","2015-04-03 09:49:03","1","33.41000","有效","正常","0.54600","0.46770","1082897","否"
"249","红孩子CPS","732204","购物客91jili","2015-02-06 10:41:42","8013339619'","基本","8074370338","1","62.00000","2015-04-03 09:49:03","1","39.98000","有效","正常","0.86800","1.11940","1082897","否"
"4459","苏宁易购CPS","732204","购物客91jili","2015-02-06 10:41:42","8013339619'","基本","8074370340","1","21.60000","2015-04-03 09:45:30","1","9.28000","有效","正常","0.00000","0.12990","1082897","否"
"4459","苏宁易购CPS","732204","购物客91jili","2015-02-06 10:41:42","8013339619'","基本","8074370341","1","27.60000","2015-04-03 09:45:30","1","11.85000","有效","正常","0.00000","0.16590","1082897","否"
"6951","1号商城CPS","732204","购物客91jili","2015-02-06 10:52:50","2613106699631'","基本","34507872","1","29.90000","2015-04-14 11:10:31","1","29.90000","有效","正常","0.62790","0.62790","1057458","否"
"6951","1号商城CPS","732204","购物客91jili","2015-02-06 10:52:50","2613106699631'","基本","34507757","1","29.90000","2015-04-14 11:10:31","1","29.90000","有效","正常","0.62790","0.62790","1057458","否"
"6951","1号商城CPS","732204","购物客91jili","2015-02-06 10:52:50","2613106699631'","基本","34507885","1","27.90000","2015-04-14 11:10:31","1","27.90000","有效","正常","0.58590","0.58590","1057458","否"
"139","1号店CPS","732204","购物客91jili","2015-02-06 11:02:26","2610277919447'","基本","29659","1","48.00000","2015-04-14 11:34:35","1","48.00000","有效","正常","0.50400","0.50400","1087870","否"
"139","1号店CPS","732204","购物客91jili","2015-02-06 11:02:27","2610277919447'","基本","37408403","1","48.00000","","1","48.00000","未确认","正常","0.50400","0.0000","1087870","否"
"139","1号店CPS","732204","购物客91jili","2015-02-06 15:50:25","2617940662228'","基本","968637","1","54.82000","","1","54.82000","未确认","正常","0.57560","0.0000","1088286","否"
"139","1号店CPS","732204","购物客91jili","2015-02-06 15:50:25","2617940662228'","基本","968636","1","56.38000","","1","56.38000","未确认","正常","0.59200","0.0000","1088286","否"
"139","1号店CPS","732204","购物客91jili","2015-02-06 15:50:25","2617940662228'","基本","4064154","1","88.00000","","1","88.00000","未确认","正常","0.30800","0.0000","1088286","否"
"247","当当CPS","732204","购物客91jili","2015-02-07 08:44:53","11787534900'","出版物","","1","29.70000","","0","0.00000","未确认","正常","0.59400","0.0000","1050260","否"
