"活动ID","活动名称","网站ID","网站名称","下单时间","订单编号","商品类别","商品编号","收订订单数","收订订单金额","确认时间","有效订单数","有效订单金额","业绩状态","业绩类型","预计佣金","确认佣金","反馈标签","是否超级返推广"
"254","京东CPS","732204","购物客91jili","2014-04-16 08:16:03","1314262445'","0","","1","1549.00000","2014-12-05 10:50:41","0","0.00000","无效","正常","6.40000","0.0000","1132883","否"
"254","京东CPS","732204","购物客91jili","2014-04-16 09:39:09","1314396973'","14","","1","109.00000","2014-05-30 13:27:24","1","109.00000","有效","正常","1.30800","1.30800","1090251","否"
"4330","易迅cps","732204","购物客91jili","2014-04-16 10:49:23","1077468227'","C1","371375","1","29.00000","2014-05-26 15:41:18","1","29.00000","有效","正常","0.40600","0.40600","","否"
"17290","阿窝团购划算专用","732204","购物客91jili","2014-04-16 10:55:14","10036801'","精品网购","36446","1","49.90000","2014-05-20 14:49:18","1","49.90000","有效","正常","5.23950","5.23950","1113395_105ea9f34445d","否"
"254","京东CPS","732204","购物客91jili","2014-04-16 11:01:04","1314531603'","0","","1","69.00000","2014-12-05 10:50:41","0","0.00000","无效","正常","0.00000","0.0000","1075247","否"
"254","京东CPS","732204","购物客91jili","2014-04-16 11:50:45","1314684716'","0","","1","197.00000","2014-05-30 11:17:08","1","197.00000","有效","正常","2.20000","2.20000","1064710","否"
"254","京东CPS","732204","购物客91jili","2014-04-16 12:45:00","1314893229'","5","","1","119.00000","2014-05-30 14:00:33","1","159.50000","有效","正常","0.95200","1.27600","1064710","否"
"254","京东CPS","732204","购物客91jili","2014-04-16 12:45:00","1314893229'","7","","1","23.00000","2014-12-05 10:50:41","0","0.00000","无效","正常","0.32200","0.0000","1064710","否"
"254","京东CPS","732204","购物客91jili","2014-04-16 13:58:44","1315054589'","14","","1","100.00000","2014-11-24 19:37:48","1","100.00000","有效","正常","1.20000","1.20000","105","否"
"6198","大众点评CPS","732204","购物客91jili","2014-04-16 14:03:37","241784181'","A","","1","39.80000","2014-09-15 15:07:56","0","0.00000","无效","正常","1.39300","0.0000","1054605","否"
"6198","大众点评CPS","732204","购物客91jili","2014-04-16 14:03:37","241784181'","A","291826076","1","19.90000","2014-09-15 15:07:56","0","0.00000","无效","正常","0.69650","0.0000","1054605","否"
"6198","大众点评CPS","732204","购物客91jili","2014-04-16 14:03:37","241784181'","A","291826077","1","19.90000","2014-09-15 15:07:56","0","0.00000","无效","正常","0.69650","0.0000","1054605","否"
"254","京东CPS","732204","购物客91jili","2014-04-16 14:36:31","1315061211'","9","","1","985.86000","2014-12-05 10:50:41","0","0.00000","无效","正常","15.77380","0.0000","1072747","否"
"254","京东CPS","732204","购物客91jili","2014-04-16 14:36:31","1315061211'","14","","1","1256.53000","2014-12-05 10:50:41","0","0.00000","无效","正常","15.07840","0.0000","1072747","否"
"254","京东CPS","732204","购物客91jili","2014-04-16 14:36:31","1315061211'","5","","1","26.41000","2014-12-05 10:50:41","0","0.00000","无效","正常","0.21130","0.0000","1072747","否"
"254","京东CPS","732204","购物客91jili","2014-04-16 14:36:31","1315071972'","14","","1","188.00000","2014-05-30 13:27:24","1","188.00000","有效","正常","2.25600","2.25600","1072747","否"
"254","京东CPS","732204","购物客91jili","2014-04-16 14:36:31","1315071976'","14","","1","170.00000","2014-05-30 13:27:24","1","170.00000","有效","正常","2.04000","2.04000","1072747","否"
"254","京东CPS","732204","购物客91jili","2014-04-16 14:36:31","1315092787'","9","","1","1205.20000","2014-05-30 14:00:33","1","1205.25000","有效","正常","19.28320","19.28400","1072747","否"
"254","京东CPS","732204","购物客91jili","2014-04-16 14:36:31","1315092779'","14","","1","207.00000","2014-05-30 13:27:24","1","207.00000","有效","正常","2.48400","2.48400","1072747","否"
"254","京东CPS","732204","购物客91jili","2014-04-16 14:36:31","1315176385'","14","","1","478.80000","2014-11-24 19:37:48","1","478.80000","有效","正常","5.74560","5.74560","1072747","否"
"254","京东CPS","732204","购物客91jili","2014-04-16 14:36:31","1315176389'","5","","1","19.80000","2014-05-30 14:00:33","1","20.00000","有效","正常","0.15840","0.16000","1072747","否"
"247","当当CPS","732204","购物客91jili","2014-04-16 15:35:39","7815101866'","出版物","","1","288.00000","2014-06-19 15:37:34","1","286.00000","有效","正常","5.76000","5.72000","1133384","否"
"247","当当CPS","732204","购物客91jili","2014-04-16 15:39:50","7815138527'","出版物","","1","37.20000","2014-06-19 15:37:34","1","37.20000","有效","正常","0.74400","0.74400","1122000","否"
"247","当当CPS","732204","购物客91jili","2014-04-16 15:39:50","7815138507'","出版物","","1","200.00000","2014-06-19 15:37:34","1","150.00000","有效","正常","4.00000","3.00000","1122000","否"
"247","当当CPS","732204","购物客91jili","2014-04-16 16:06:03","7815368668'","出版物","","1","46.40000","2014-06-19 15:37:34","1","46.40000","有效","正常","0.92800","0.92800","1057556","否"
"254","京东CPS","732204","购物客91jili","2014-04-16 16:26:12","1315327215'","14","","1","0.00000","2014-12-05 10:50:41","0","0.00000","无效","正常","0.00000","0.0000","1086647","否"
"254","京东CPS","732204","购物客91jili","2014-04-16 16:26:12","1315352663'","14","","1","2.90000","2014-05-30 13:27:24","1","3.00000","有效","正常","0.03480","0.03600","1086647","否"
"254","京东CPS","732204","购物客91jili","2014-04-16 16:26:12","1315436809'","14","","1","0.00000","2014-12-05 10:50:41","0","0.00000","无效","正常","0.00000","0.0000","1086647","否"
"247","当当CPS","732204","购物客91jili","2014-04-16 16:31:12","7815601725'","出版物","","1","12.00000","","0","0.00000","无效","正常","0.24000","0.0000","1103116","否"
"247","当当CPS","732204","购物客91jili","2014-04-16 16:31:12","7815601745'","电脑办公","","1","30.00000","","0","0.00000","无效","正常","0.00000","0.0000","1103116","否"
"6951","1号商城CPS","732204","购物客91jili","2014-04-16 17:42:22","140416JPU3JW'","8060","","1","49.00000","2014-06-27 18:28:41","1","49.00000","有效","正常","1.02900","1.02900","1076083","否"
"17287","荷包团购划算专用","732204","购物客91jili","2014-04-16 19:38:04","194747'","基本","","1","45.00000","2014-06-04 13:38:21","0","0.00000","无效","正常","9.45000","0.0000","1133146_1054013a2a0c6","否"
"139","1号店CPS","732204","购物客91jili","2014-04-16 20:24:37","140416JPVJ5L'","8020","","1","98.80000","2014-06-27 14:33:37","0","0.00000","无效","正常","2.12420","0.0000","1117067","否"
"139","1号店CPS","732204","购物客91jili","2014-04-16 20:24:37","140416JPVJ5L'","8060","","1","9.40000","2014-06-27 14:33:37","0","0.00000","无效","正常","0.26320","0.0000","1117067","否"
"139","1号店CPS","732204","购物客91jili","2014-04-16 20:37:35","140416JPVNR2'","8020","","1","98.80000","2014-06-27 14:33:37","0","0.00000","无效","正常","2.12420","0.0000","1117067","否"
"139","1号店CPS","732204","购物客91jili","2014-04-16 20:37:35","140416JPVNR2'","8060","","1","9.40000","2014-06-27 14:33:37","0","0.00000","无效","正常","0.26320","0.0000","1117067","否"
"139","1号店CPS","732204","购物客91jili","2014-04-16 20:40:25","140416JPVPSE'","8020","","1","98.80000","2014-06-27 14:09:56","1","98.80000","有效","正常","2.12420","2.12420","1117067","否"
"139","1号店CPS","732204","购物客91jili","2014-04-16 20:40:25","140416JPVPSE'","8060","","1","9.40000","2014-06-27 14:09:56","1","9.40000","有效","正常","0.26320","0.26320","1117067","否"
"6951","1号商城CPS","732204","购物客91jili","2014-04-16 21:01:04","140416APVXJT'","8010","","1","28.00000","2014-06-27 18:28:41","1","28.00000","有效","正常","1.17600","1.17600","1131437","否"
"6198","大众点评CPS","732204","购物客91jili","2014-04-16 21:46:33","242077588'","A","","1","80.00000","2014-09-15 15:07:56","0","0.00000","无效","正常","2.80000","0.0000","1051942","否"
"6198","大众点评CPS","732204","购物客91jili","2014-04-16 21:46:33","242077588'","A","292084806","1","80.00000","2014-05-30 17:28:42","1","80.00000","有效","正常","2.80000","2.80000","1051942","否"
"4330","易迅cps","732204","购物客91jili","2014-04-16 22:02:13","1077535996'","C1","91664","1","22.90000","2014-05-26 15:41:18","1","17.90000","有效","正常","0.32060","0.25060","1092787","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-04-17 00:00:00","C01-0366495-0248826'","基本","B000FQVR24","1","63.00000","2014-09-11 13:39:41","1","0.95000","无效","正常","0.66500","0.0000","1086647","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-04-17 00:00:00","C01-9079157-0044028'","基本","B006GKKPIA","1","33.30000","2014-09-11 13:39:41","1","1.00000","无效","正常","0.70000","0.0000","1086647","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-04-17 00:00:00","C01-9079157-0044028'","基本","B00BCE188G","1","18.00000","2014-09-11 13:39:41","1","0.54000","无效","正常","0.37800","0.0000","1086647","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-04-17 00:00:00","C01-7233113-5668024'","基本","B00HIUPDMK","1","500.00000","2014-09-11 13:39:41","1","0.00000","无效","正常","0.00000","0.0000","1089637","否"
"254","京东CPS","732204","购物客91jili","2014-04-17 10:21:44","1316846766'","3","","1","28.40000","2014-05-30 14:00:33","1","28.50000","有效","正常","0.45440","0.45600","","否"
"6198","大众点评CPS","732204","购物客91jili","2014-04-17 11:27:34","242235643'","A","","1","2397.00000","2014-09-15 15:07:56","0","0.00000","无效","正常","83.89500","0.0000","1084800","否"
"6198","大众点评CPS","732204","购物客91jili","2014-04-17 11:27:34","242235643'","A","292202184","1","799.00000","2014-05-30 17:28:42","1","799.00000","有效","正常","27.96500","27.96500","1084800","否"
"6198","大众点评CPS","732204","购物客91jili","2014-04-17 11:27:34","242235643'","A","292202186","1","799.00000","2014-05-30 17:28:42","1","799.00000","有效","正常","27.96500","27.96500","1084800","否"
"6198","大众点评CPS","732204","购物客91jili","2014-04-17 11:27:34","242235643'","A","292202187","1","799.00000","2014-05-30 17:28:42","1","799.00000","有效","正常","27.96500","27.96500","1084800","否"
"254","京东CPS","732204","购物客91jili","2014-04-17 14:10:44","1318684552'","9","","1","25.60000","2014-05-30 14:00:33","1","25.50000","有效","正常","0.40960","0.40800","1054605","否"
"254","京东CPS","732204","购物客91jili","2014-04-17 15:53:25","1319048337'","0","","1","49.00000","2014-12-05 10:50:41","0","0.00000","无效","正常","0.00000","0.0000","1133622","否"
"254","京东CPS","732204","购物客91jili","2014-04-17 16:36:56","1319081395'","14","","1","2.50000","2014-12-05 10:50:41","0","0.00000","无效","正常","0.03000","0.0000","1056081","否"
"6951","1号商城CPS","732204","购物客91jili","2014-04-17 16:52:53","140417JQ56Q8'","8030","","1","189.00000","2014-06-27 18:28:41","1","189.00000","有效","正常","2.64600","2.64600","1060057","否"
"247","当当CPS","732204","购物客91jili","2014-04-17 17:09:49","7823643363'","出版物--$--银卡会员","","1","252.20000","2014-06-19 15:37:34","1","202.20000","有效","正常","5.04400","4.04400","1051942","否"
"139","1号店CPS","732204","购物客91jili","2014-04-17 17:26:15","140417TQ5K4H'","8070","","1","80.00000","2014-06-27 14:09:56","1","80.00000","有效","正常","2.28000","2.28000","1056946","否"
"139","1号店CPS","732204","购物客91jili","2014-04-17 17:26:15","140417TQ5K4H'","8002","","1","35.90000","2014-06-27 14:09:56","1","35.90000","有效","正常","0.35900","0.35900","1056946","否"
"254","京东CPS","732204","购物客91jili","2014-04-17 18:56:09","1319340060'","14","","1","0.00000","2014-12-05 10:50:41","0","0.00000","无效","正常","0.00000","0.0000","1051306","否"
"6951","1号商城CPS","732204","购物客91jili","2014-04-17 19:52:55","140417JQ6Q65'","8002","","1","66.00000","2014-06-27 18:28:41","1","66.00000","有效","正常","0.66000","0.66000","1076083","否"
"6951","1号商城CPS","732204","购物客91jili","2014-04-17 19:52:55","140417JQ6Q65'","8060","","1","90.50000","2014-06-27 18:28:41","1","39.90000","有效","正常","1.90050","0.83790","1076083","否"
"6951","1号商城CPS","732204","购物客91jili","2014-04-17 19:52:55","140417JQ6Q65'","8070","","1","109.50000","2014-06-27 18:28:41","1","52.00000","有效","正常","2.29950","1.09200","1076083","否"
"139","1号店CPS","732204","购物客91jili","2014-04-17 19:52:55","140417JQ6Q65'","8002","","1","66.00000","2014-06-27 14:33:37","0","0.00000","无效","正常","0.66000","0.0000","1076083","否"
"139","1号店CPS","732204","购物客91jili","2014-04-17 19:52:55","140417JQ6Q65'","8070","","1","109.50000","2014-06-27 14:09:56","1","57.50000","有效","正常","3.12070","1.63870","1076083","否"
"139","1号店CPS","732204","购物客91jili","2014-04-17 19:52:55","140417JQ6Q65'","8060","","1","90.50000","2014-06-27 14:09:56","1","50.60000","有效","正常","2.53400","1.41680","1076083","否"
"5227","聚美优品CPS","732204","购物客91jili","2014-04-17 20:55:41","115095039'","基本","","1","53.00000","2014-06-12 16:01:11","1","53.00000","有效","正常","2.54400","2.54400","1113378","否"
"4018","唯品会CPS","732204","购物客91jili","2014-04-17 22:14:55","14041744124113'","X2","4717673015854","1","28.33000","2014-05-30 19:29:34","1","28.33000","有效","正常","0.59490","0.59490","1085051","否"
"4018","唯品会CPS","732204","购物客91jili","2014-04-17 22:14:55","14041744124113'","6","W020130436","1","113.30000","2014-05-30 19:29:34","1","113.30000","有效","正常","4.75860","4.75860","1085051","否"
"4018","唯品会CPS","732204","购物客91jili","2014-04-17 22:14:56","14041744124113'","3","W020130436","1","168.00000","2014-08-12 15:00:20","0","0.00000","无效","正常","3.52800","0.0000","1085051","否"
"4018","唯品会CPS","732204","购物客91jili","2014-04-17 22:14:56","14041744124113'","3","13470660503","1","159.00000","2014-08-12 15:00:20","0","0.00000","无效","正常","3.33900","0.0000","1085051","否"
"4018","唯品会CPS","732204","购物客91jili","2014-04-17 22:14:56","14041744124113'","3","017044A4M","1","149.00000","2014-08-12 15:00:20","0","0.00000","无效","正常","3.12900","0.0000","1085051","否"
"4018","唯品会CPS","732204","购物客91jili","2014-04-17 22:14:56","14041744124113'","3","12280830503","1","127.00000","2014-08-12 15:00:20","0","0.00000","无效","正常","2.66700","0.0000","1085051","否"
"4018","唯品会CPS","732204","购物客91jili","2014-04-17 22:14:56","14041744124113'","3","4717673015854","1","42.00000","2014-08-12 15:00:20","0","0.00000","无效","正常","0.88200","0.0000","1085051","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-04-18 00:00:00","C02-3787442-4750408'","基本","B0055AIBYW","1","19.90000","2014-09-11 13:39:41","1","0.30000","无效","正常","0.21000","0.0000","1092681","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-04-18 00:00:00","C02-8237348-3351227'","基本","B008F0XOM8","1","1299.00000","2014-09-11 13:39:41","1","19.49000","无效","正常","13.64300","0.0000","1055365","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-04-18 00:00:00","C02-3787442-4750408'","基本","B00IOGSPV8","1","21.30000","2014-09-11 13:39:41","1","0.32000","无效","正常","0.22400","0.0000","1092681","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-04-18 00:00:00","C02-3787442-4750408'","基本","B00IR45T98","1","23.30000","2014-09-11 13:39:41","1","0.35000","无效","正常","0.24500","0.0000","1092681","否"
"227","乐蜂LafasoCPS","732204","购物客91jili","2014-04-18 08:46:17","5919115620058'","3","4000471","1","29.88000","2014-07-17 14:31:24","0","0.00000","无效","正常","0.89640","0.0000","1054115","否"
"227","乐蜂LafasoCPS","732204","购物客91jili","2014-04-18 08:46:17","5919115620058'","3","208824","1","38.12000","2014-07-17 14:31:24","0","0.00000","无效","正常","1.14360","0.0000","1054115","否"
"227","乐蜂LafasoCPS","732204","购物客91jili","2014-04-18 08:46:17","5919115620058'","0","3042467","1","0.00000","2014-07-17 14:31:24","0","0.00000","无效","正常","0.00000","0.0000","1054115","否"
"227","乐蜂LafasoCPS","732204","购物客91jili","2014-04-18 08:46:26","5919115620058'","0","4000471","1","29.88000","2014-06-24 14:47:50","1","29.88000","有效","正常","1.49400","1.49400","1054115","否"
"227","乐蜂LafasoCPS","732204","购物客91jili","2014-04-18 08:46:26","5919115620058'","0","208824","1","38.12000","2014-06-24 14:47:50","1","38.12000","有效","正常","1.90600","1.90600","1054115","否"
"247","当当CPS","732204","购物客91jili","2014-04-18 09:32:44","7827527940'","出版物","","1","36.50000","2014-06-19 15:37:34","1","36.50000","有效","正常","0.73000","0.73000","1128320","否"
"247","当当CPS","732204","购物客91jili","2014-04-18 09:32:44","7827527940'","食品","","1","6.50000","","0","0.00000","无效","正常","0.00000","0.0000","1128320","否"
"17307","当当高佣金CPS","732204","购物客91jili","2014-04-18 09:32:44","7827527940'","食品","60556694","1","6.50000","2014-06-19 14:04:03","1","0.26000","有效","正常","0.22750","0.22750","1128320","否"
"6951","1号商城CPS","732204","购物客91jili","2014-04-18 09:37:24","140418BQAAL0'","8810","","1","15933.00000","2014-07-09 17:35:08","0","0.00000","无效","正常","111.53100","0.0000","1100500","否"
"139","1号店CPS","732204","购物客91jili","2014-04-18 09:37:24","140418BQAAL0'","8810","","1","15933.00000","2014-06-27 14:33:37","0","0.00000","无效","正常","159.33000","0.0000","1100500","否"
"254","京东CPS","732204","购物客91jili","2014-04-18 10:40:57","1326764217'","10","","1","137.10000","2014-05-30 12:58:50","1","137.00000","有效","正常","1.09680","1.09600","1112382","否"
"4018","唯品会CPS","732204","购物客91jili","2014-04-18 13:06:10","14041876522732'","1","712461103004732","1","115.49000","2014-05-30 20:26:54","1","73.80000","有效","正常","0.80840","0.51660","1081481","否"
"4018","唯品会CPS","732204","购物客91jili","2014-04-18 13:06:10","14041876522732'","1","111440811180","1","64.06000","2014-05-30 20:26:54","1","40.93000","有效","正常","0.44840","0.28650","1081481","否"
"4018","唯品会CPS","732204","购物客91jili","2014-04-18 13:06:10","14041876522732'","1","12644016682","1","97.45000","2014-05-30 20:26:54","1","62.27000","有效","正常","0.68210","0.43590","1081481","否"
"4018","唯品会CPS","732204","购物客91jili","2014-04-18 14:12:20","14041869455413'","2","BB12303090","1","24.32000","2014-05-30 20:26:54","1","24.32000","有效","正常","0.51070","0.51070","1085051","否"
"4018","唯品会CPS","732204","购物客91jili","2014-04-18 14:12:21","14041869455413'","3","1141302107G3","1","179.00000","2014-08-12 15:00:20","0","0.00000","无效","正常","3.75900","0.0000","1085051","否"
"4018","唯品会CPS","732204","购物客91jili","2014-04-18 14:12:21","14041869455413'","3","U12726781-00M","1","95.00000","2014-05-30 20:26:54","1","59.24000","有效","正常","1.99500","1.24400","1085051","否"
"4018","唯品会CPS","732204","购物客91jili","2014-04-18 14:12:21","14041869455413'","3","1141302013A2","1","189.00000","2014-05-30 20:26:54","1","117.85000","有效","正常","3.96900","2.47490","1085051","否"
"4018","唯品会CPS","732204","购物客91jili","2014-04-18 14:12:21","14041869455413'","3","X0043208009001202","1","109.00000","2014-08-12 15:00:20","0","0.00000","无效","正常","2.28900","0.0000","1085051","否"
"4018","唯品会CPS","732204","购物客91jili","2014-04-18 14:12:21","14041869455413'","3","BB12303090","1","39.00000","2014-08-12 15:00:20","0","0.00000","无效","正常","0.81900","0.0000","1085051","否"
"254","京东CPS","732204","购物客91jili","2014-04-18 15:22:39","1333177093'","0","","1","187.00000","2014-05-30 11:17:08","1","187.00000","有效","正常","2.20000","2.20000","1092681","否"
"4018","唯品会CPS","732204","购物客91jili","2014-04-18 15:52:30","14041821178440'","6","691403031","1","159.00000","2014-05-30 20:26:54","1","159.00000","有效","正常","6.67800","6.67800","1134137","否"
"4018","唯品会CPS","732204","购物客91jili","2014-04-18 15:52:31","14041821178440'","3","691403031","1","209.00000","2014-08-12 15:00:20","0","0.00000","无效","正常","4.38900","0.0000","1134137","否"
"6951","1号商城CPS","732204","购物客91jili","2014-04-18 15:54:04","140418JQFC16'","8060","","1","100.00000","2014-06-27 18:28:41","1","100.00000","有效","正常","2.10000","2.10000","1076083","否"
"254","京东CPS","732204","购物客91jili","2014-04-18 16:08:01","1333334668'","6","","1","74.70000","2014-05-30 14:00:33","1","74.66667","有效","正常","0.89640","0.89600","1064710","否"
"6198","大众点评CPS","732204","购物客91jili","2014-04-18 23:41:48","243328815'","A","","1","85.00000","2014-09-15 15:07:56","0","0.00000","无效","正常","2.97500","0.0000","1083976","否"
"6198","大众点评CPS","732204","购物客91jili","2014-04-18 23:44:47","243330051'","A","","1","85.00000","2014-09-15 15:07:56","0","0.00000","无效","正常","2.97500","0.0000","1083976","否"
"6198","大众点评CPS","732204","购物客91jili","2014-04-18 23:44:47","243330051'","A","293247997","1","85.00000","2014-05-30 17:28:42","1","85.00000","有效","正常","2.97500","2.97500","1083976","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-04-19 00:00:00","C02-3589636-4165629'","基本","B008F0XOM8","1","1299.00000","2014-06-29 18:29:40","1","19.49000","有效","正常","13.64300","13.64300","1055365","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-04-19 00:00:00","C02-4351200-7518431'","基本","B00B16K0NY","1","11.50000","2014-09-11 13:39:41","1","0.17000","无效","正常","0.11900","0.0000","1076255","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-04-19 00:00:00","C02-4351200-7518431'","基本","B00B16K2UU","1","9.80000","2014-09-11 13:39:41","1","0.15000","无效","正常","0.10500","0.0000","1076255","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-04-19 00:00:00","C02-4351200-7518431'","基本","B00B16K1ZQ","1","9.80000","2014-09-11 13:39:41","1","0.15000","无效","正常","0.10500","0.0000","1076255","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-04-19 00:00:00","C02-7931543-8847013'","基本","B00DITCDPK","1","17.90000","2014-09-11 13:39:41","1","0.27000","无效","正常","0.18900","0.0000","1076255","否"
