"活动ID","活动名称","网站ID","网站名称","下单时间","订单编号","商品类别","商品编号","收订订单数","收订订单金额","确认时间","有效订单数","有效订单金额","业绩状态","业绩类型","预计佣金","确认佣金","反馈标签","是否超级返推广"
"139","1号店CPS","732204","购物客91jili","2014-07-01 18:25:16","140701TH32NS'","8090","","1","55.80000","2014-09-30 16:55:54","1","55.80000","有效","正常","1.52330","1.52330","1056946","否"
"139","1号店CPS","732204","购物客91jili","2014-07-01 18:25:16","140701TH32NS'","8070","","1","19.50000","2014-09-30 16:55:54","1","19.50000","有效","正常","0.72740","0.72740","1056946","否"
"139","1号店CPS","732204","购物客91jili","2014-07-01 18:25:16","140701TH32NS'","8060","","1","35.50000","2014-09-30 14:02:24","1","35.50000","有效","正常","1.29220","1.29220","1056946","否"
"254","京东CPS","732204","购物客91jili","2014-07-01 18:44:21","1608007290'","0","","1","99.00000","2014-12-05 14:35:26","0","0.00000","无效","正常","0.00000","0.0000","1080765","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-01 19:50:09","289547683'","A","","1","8.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","0.22400","0.0000","1147021","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-01 19:50:09","289547683'","A","3830566","1","7.99000","2014-12-09 15:59:27","0","0.00000","无效","正常","0.27970","0.0000","1147021","否"
"247","当当CPS","732204","购物客91jili","2014-07-01 20:10:46","8708119306'","出版物--$--钻石会员","","1","121.60000","2014-09-24 18:09:47","1","121.60000","有效","正常","2.43200","2.43200","1111089","否"
"247","当当CPS","732204","购物客91jili","2014-07-01 20:10:46","8708119306'","童书--$--钻石会员","","1","10.40000","2014-09-24 18:09:47","1","10.40000","有效","正常","0.20800","0.20800","1111089","否"
"254","京东CPS","732204","购物客91jili","2014-07-01 20:55:56","1608315267'","18","","1","49.90000","2014-08-29 16:52:40","1","49.90000","有效","正常","0.89820","0.89820","1093278","否"
"254","京东CPS","732204","购物客91jili","2014-07-01 21:21:51","1608455562'","0","","1","168.00000","2014-12-05 14:35:26","0","0.00000","无效","正常","3.00000","0.0000","1141938","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-01 21:30:03","289610316'","A","","1","88.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","2.46400","0.0000","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-01 21:30:03","289610316'","A","3838282","1","88.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","3.08000","0.0000","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-01 21:32:11","289611364'","A","","1","88.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","2.46400","0.0000","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-01 21:32:11","289611364'","A","3838443","1","88.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","3.08000","0.0000","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-01 21:33:32","289612034'","A","","1","88.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","2.46400","0.0000","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-01 21:33:32","289612034'","A","3838550","1","88.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","3.08000","0.0000","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-01 21:34:21","289612400'","A","","1","88.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","2.46400","0.0000","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-01 21:34:21","289612400'","A","3838756","1","88.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","3.08000","0.0000","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-01 21:37:59","289614089'","A","","1","88.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","2.46400","0.0000","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-01 21:37:59","289614089'","A","3838896","1","88.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","3.08000","0.0000","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-01 21:39:12","289614643'","A","","1","88.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","2.46400","0.0000","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-01 21:39:12","289614643'","A","3838968","1","88.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","3.08000","0.0000","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-01 21:40:29","289615257'","A","","1","88.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","2.46400","0.0000","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-01 21:40:29","289615257'","A","3839035","1","88.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","3.08000","0.0000","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-01 21:41:11","289615569'","A","","1","88.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","2.46400","0.0000","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-01 21:41:11","289615569'","A","3839269","1","88.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","3.08000","0.0000","1072991","否"
"4018","唯品会CPS","732204","购物客91jili","2014-07-01 21:42:13","14070193902687'","3","YJNS1180002","1","89.00000","2014-12-11 17:26:44","0","0.00000","无效","正常","1.86900","0.0000","1165864","否"
"4018","唯品会CPS","732204","购物客91jili","2014-07-01 21:42:13","14070193902687'","12","YJNS1180002","1","89.00000","2014-08-30 11:03:59","1","89.00000","有效","正常","7.47600","7.47600","1165864","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-01 21:42:32","289616175'","A","","1","88.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","2.46400","0.0000","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-01 21:42:32","289616175'","A","3839333","1","88.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","3.08000","0.0000","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-01 21:43:22","289616573'","A","","1","88.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","2.46400","0.0000","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-01 21:43:22","289616573'","A","3839417","1","88.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","3.08000","0.0000","1072991","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-07-02 00:00:00","C03-3161760-1150256'","基本","B0081HC8OU","1","200.00000","2014-11-17 11:22:20","1","0.00000","无效","正常","0.00000","0.0000","1096963","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-02 00:01:25","289665818'","A","","1","17.90000","2014-12-09 15:59:27","0","0.00000","无效","正常","0.50120","0.0000","1072991","否"
"4330","易迅cps","732204","购物客91jili","2014-07-02 05:19:13","1084285273'","D1","323501","1","39.90000","2014-08-28 16:37:42","1","39.90000","有效","正常","0.83790","0.83790","1141938","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-02 10:09:00","289736789'","A","","1","20.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","0.56000","0.0000","1171023","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-02 10:09:00","289736788'","A","","1","23.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","0.64400","0.0000","1171023","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-02 10:09:00","289736788'","A","3855648","1","23.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","0.80500","0.0000","1171023","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-02 10:09:00","289736789'","A","3855647","1","10.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","0.35000","0.0000","1171023","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-02 10:09:00","289736789'","A","3855649","1","10.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","0.35000","0.0000","1171023","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-02 11:19:40","289777417'","A","","1","20.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","0.56000","0.0000","1050452","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-02 11:21:26","289778627'","A","","1","99.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","2.77200","0.0000","1078556","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-02 11:21:26","289778627'","A","3863659","1","99.00000","2014-08-26 15:02:01","1","99.00000","有效","正常","3.46500","3.46500","1078556","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-02 11:27:02","289782515'","A","","1","20.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","0.56000","0.0000","1050452","否"
"6951","1号商城CPS","732204","购物客91jili","2014-07-02 12:22:49","140702BHG73W'","8280","","1","194.00000","2014-09-29 20:13:05","1","194.00000","有效","正常","2.71600","1.35800","1052366","否"
"254","京东CPS","732204","购物客91jili","2014-07-02 12:39:27","1609842180'","22","","1","109.00000","2014-12-05 14:35:26","0","0.00000","无效","正常","0.00000","0.0000","1081960","否"
"254","京东CPS","732204","购物客91jili","2014-07-02 12:43:04","1609870498'","18","","1","108.00000","2014-12-05 14:35:26","0","0.00000","无效","正常","1.94400","0.0000","1107644","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-02 13:08:00","289860029'","A","","1","58.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","1.62400","0.0000","1049057","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-02 13:08:00","289860029'","A","3875293","1","58.00000","2014-08-26 15:02:01","1","58.00000","有效","正常","2.03000","2.03000","1049057","否"
"254","京东CPS","732204","购物客91jili","2014-07-02 13:09:39","1609921460'","7","","1","158.00000","2014-08-29 16:52:40","1","158.00000","有效","正常","3.31800","3.31800","1104923","否"
"254","京东CPS","732204","购物客91jili","2014-07-02 13:35:21","1609990856'","7","","1","478.00000","2014-08-29 16:52:40","1","478.00000","有效","正常","10.03800","10.03800","1104923","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-07-02 15:01:21","201407CP02002114'","C00000001000006","201311CG070002032","1","45.32000","2014-08-26 22:07:32","1","45.32000","有效","正常","0.00000","1.74480","1124412","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-07-02 15:01:21","201407CP02002114'","C00000001000010","201311CG040001751","1","63.18000","2014-08-26 22:07:32","1","63.18000","有效","正常","0.00000","2.43240","1124412","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-07-02 15:07:08","201407CP02002135'","C00000001000006","201311CG070000668","1","9.14000","2014-08-26 22:07:32","1","9.14000","有效","正常","0.35190","0.35190","1157999","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-07-02 15:07:08","201407CP02002135'","C00000001000006","201311CG160000083","1","8.87000","2014-08-26 22:07:32","1","8.87000","有效","正常","0.34140","0.34140","1157999","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-07-02 15:07:08","201407CP02002135'","C00000001000006","201311CG200005393","1","6.10000","2014-08-26 22:07:32","1","6.10000","有效","正常","0.23490","0.23490","1157999","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-07-02 15:07:08","201407CP02002135'","C00000001000006","201311CG160000082","1","8.87000","2014-08-26 22:07:32","1","8.87000","有效","正常","0.34140","0.34140","1157999","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-07-02 15:07:08","201407CP02002135'","C00000001000011","201405CG040000244","4","0.00000","2014-08-26 22:54:47","0","0.00000","无效","正常","0.00000","0.0000","1157999","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-07-02 15:07:08","201407CP02002135'","C00000001000011","201312CG120000482","4","31.56000","2014-08-26 22:07:32","1","31.56000","有效","正常","1.21510","1.21510","1157999","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-07-02 15:07:08","201407CP02002135'","C00000001000006","201311CG200005398","2","9.50000","2014-08-26 22:07:32","1","9.50000","有效","正常","0.36570","0.36570","1157999","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-07-02 15:07:08","201407CP02002135'","C00000001000011","201312CG120000480","2","12.56000","2014-08-26 22:07:32","1","12.56000","有效","正常","0.48360","0.48360","1157999","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-07-02 15:07:08","201407CP02002135'","C00000001000011","201405CG040000291","2","0.00000","2014-08-26 22:54:47","0","0.00000","无效","正常","0.00000","0.0000","1157999","否"
"4018","唯品会CPS","732204","购物客91jili","2014-07-02 16:55:15","14070277480711'","3","6902441075927","1","106.22000","2014-08-30 11:03:59","1","106.22000","有效","正常","2.23060","2.23060","1078774","否"
"4018","唯品会CPS","732204","购物客91jili","2014-07-02 16:55:15","14070277480711'","3","6902441076351","1","99.78000","2014-08-30 11:03:59","1","99.78000","有效","正常","2.09540","2.09540","1078774","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-02 17:14:09","290026973'","A","","1","3.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","0.08400","0.0000","1054661","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-02 17:14:09","290026976'","A","","1","3.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","0.08400","0.0000","1054661","否"
"4018","唯品会CPS","732204","购物客91jili","2014-07-02 17:18:36","14070277659511'","3","SS32S5724G31230","1","169.00000","2014-08-30 11:03:59","1","169.00000","有效","正常","3.54900","3.54900","1109658","否"
"4018","唯品会CPS","732204","购物客91jili","2014-07-02 17:18:36","14070277659511'","3","MT19077139","1","136.00000","2014-08-30 11:03:59","1","136.00000","有效","正常","2.85600","2.85600","1109658","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-02 17:19:17","290031541'","A","","1","3.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","0.08400","0.0000","1054661","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-02 17:19:17","290031541'","A","3904013","1","1.00000","2014-08-26 15:02:01","1","1.00000","有效","正常","0.03500","0.03500","1054661","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-02 17:19:17","290031541'","A","3904017","1","1.00000","2014-08-26 15:02:01","1","1.00000","有效","正常","0.03500","0.03500","1054661","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-02 17:19:17","290031541'","A","3904015","1","1.00000","2014-08-26 15:02:01","1","1.00000","有效","正常","0.03500","0.03500","1054661","否"
"254","京东CPS","732204","购物客91jili","2014-07-02 20:32:44","1611148404'","0","","1","1899.00000","2014-08-29 15:50:12","1","1899.00000","有效","正常","8.40000","8.40000","1138948","否"
"5227","聚美优品CPS","732204","购物客91jili","2014-07-02 21:57:07","133196741'","5","21494","1","88.00000","2014-09-17 15:08:09","1","117.00000","有效","正常","2.64000","3.51000","1124018","否"
"5227","聚美优品CPS","732204","购物客91jili","2014-07-02 21:57:07","133196741'","5","1477","1","39.00000","2014-10-16 16:40:29","0","0.00000","无效","正常","1.17000","0.0000","1124018","否"
"254","京东CPS","732204","购物客91jili","2014-07-02 23:37:01","1611711845'","16","","1","158.00000","2014-08-29 16:52:40","1","158.00000","有效","正常","1.89600","1.89600","1066736","否"
"254","京东CPS","732204","购物客91jili","2014-07-02 23:58:16","1611795598'","7","","1","88.00000","2014-08-29 16:52:40","1","88.00000","有效","正常","1.84800","1.84800","1066736","否"
"5227","聚美优品CPS","732204","购物客91jili","2014-07-03 09:01:07","133242639'","0","83781","1","39.90000","2014-09-17 15:08:09","1","39.90000","有效","正常","1.91520","1.91520","1121678","否"
"254","京东CPS","732204","购物客91jili","2014-07-03 10:34:37","1612471761'","0","","1","2099.00000","2014-08-29 15:50:12","1","2099.00000","有效","正常","8.40000","8.40000","1123403","否"
"254","京东CPS","732204","购物客91jili","2014-07-03 11:29:36","1612654203'","18","","1","766.00000","2014-08-29 17:54:27","1","666.00000","有效","正常","13.78800","11.98800","1104923","否"
"254","京东CPS","732204","购物客91jili","2014-07-03 12:38:09","1612884406'","18","","1","676.00000","2014-08-29 20:54:04","1","676.00000","有效","正常","12.16800","12.16800","1104923","否"
"254","京东CPS","732204","购物客91jili","2014-07-03 12:40:15","1612869192'","16","","1","17.60000","2014-12-05 14:35:26","0","0.00000","无效","正常","0.21120","0.0000","1192222","否"
"254","京东CPS","732204","购物客91jili","2014-07-03 12:40:15","1612856661'","16","","1","8.80000","2014-08-29 16:52:40","1","8.80000","有效","正常","0.10560","0.10560","1192222","否"
"254","京东CPS","732204","购物客91jili","2014-07-03 12:40:15","1612856657'","16","","1","8.80000","2014-08-29 16:52:40","1","8.80000","有效","正常","0.10560","0.10560","1192222","否"
"139","1号店CPS","732204","购物客91jili","2014-07-03 14:39:20","140703TJ1VCP'","8050","","1","31.80000","2014-09-30 14:02:24","1","31.80000","有效","正常","0.86810","0.86810","1056946","否"
"139","1号店CPS","732204","购物客91jili","2014-07-03 14:39:20","140703TJ1VCP'","8002","","1","129.90000","2014-09-30 16:55:54","1","129.90000","有效","正常","1.77970","1.77970","1056946","否"
"139","1号店CPS","732204","购物客91jili","2014-07-03 14:39:20","140703TJ1VCP'","8090","","1","85.70000","2014-09-30 16:55:54","1","85.70000","有效","正常","2.33960","2.33960","1056946","否"
"254","京东CPS","732204","购物客91jili","2014-07-03 14:41:00","1613180911'","18","","1","236.00000","2014-08-29 17:54:27","1","216.00000","有效","正常","4.24800","3.88800","1104923","否"
"254","京东CPS","732204","购物客91jili","2014-07-03 15:01:54","1613240283'","10","","1","228.00000","2014-08-29 16:52:40","1","228.00000","有效","正常","2.73600","2.73600","1054254","否"
"254","京东CPS","732204","购物客91jili","2014-07-03 16:12:17","1613444859'","16","","1","199.00000","2014-08-29 16:52:40","1","199.00000","有效","正常","2.38800","2.38800","1104923","否"
"254","京东CPS","732204","购物客91jili","2014-07-03 17:27:48","1613686048'","0","","1","188.90000","2014-08-29 15:50:12","1","188.90000","有效","正常","3.00000","3.00000","1056946","否"
"254","京东CPS","732204","购物客91jili","2014-07-03 17:34:29","1613688051'","0","","1","44.90000","2014-12-05 14:35:26","0","0.00000","无效","正常","0.00000","0.0000","1053574","否"
"254","京东CPS","732204","购物客91jili","2014-07-03 17:39:11","1613740910'","9","","1","297.00000","2014-08-29 16:52:40","1","297.00000","有效","正常","4.45500","4.45500","1104923","否"
"247","当当CPS","732204","购物客91jili","2014-07-03 17:39:27","8719570563'","护肤","","1","45.00000","2014-10-28 13:33:31","0","0.00000","无效","正常","0.00000","0.0000","1089670","否"
"17307","当当高佣金CPS","732204","购物客91jili","2014-07-03 17:39:27","8719570563'","护肤","1120334906","1","0.00000","2014-10-28 13:35:56","1","0.00000","无效","正常","0.00000","0.0000","1089670","否"
"247","当当CPS","732204","购物客91jili","2014-07-03 19:12:29","8720034322'","出版物--$--银卡会员","","1","110.10000","2014-09-24 18:09:47","1","90.10000","有效","正常","2.20200","1.80200","1175698","否"
"254","京东CPS","732204","购物客91jili","2014-07-03 19:50:02","1614034582'","0","","1","348.00000","2014-08-29 15:50:12","1","348.00000","有效","正常","4.80000","4.80000","1175698","否"
"254","京东CPS","732204","购物客91jili","2014-07-03 20:48:16","1614140183'","18","","1","299.00000","2014-08-29 17:54:27","1","283.00000","有效","正常","5.38200","5.09400","1057989","否"
"254","京东CPS","732204","购物客91jili","2014-07-03 20:48:16","1614140183'","18","weigui","1","-283.00000","2014-10-27 20:02:40","1","-283.00000","有效","正常","-5.09400","-5.09400","1057989","否"
"4330","易迅cps","732204","购物客91jili","2014-07-03 21:17:43","1084437739'","D1","285324","1","39.90000","2014-08-28 16:37:42","1","20.39000","有效","正常","0.83790","0.42820","1092787","否"
"4330","易迅cps","732204","购物客91jili","2014-07-03 21:17:43","1084437739'","NULL","1808139","1","25.00000","2014-09-05 16:39:36","0","0.00000","无效","正常","0.00000","0.0000","1092787","否"
"4330","易迅cps","732204","购物客91jili","2014-07-03 21:17:43","1084437740'","T1","315503","1","9.40000","2014-09-05 16:39:36","0","0.00000","无效","正常","0.01970","0.0000","1092787","否"
"4330","易迅cps","732204","购物客91jili","2014-07-03 21:17:43","1084437740'","D1","339960","6","24.00000","2014-09-05 16:39:36","0","0.00000","无效","正常","0.50400","0.0000","1092787","否"
"4330","易迅cps","732204","购物客91jili","2014-07-03 21:17:43","1084437740'","D1","650758","2","29.00000","2014-09-05 16:39:36","0","0.00000","无效","正常","0.60900","0.0000","1092787","否"
"4330","易迅cps","732204","购物客91jili","2014-07-03 21:17:43","1084437740'","D1","691446","2","14.60000","2014-09-05 16:39:36","0","0.00000","无效","正常","0.30660","0.0000","1092787","否"
"139","1号店CPS","732204","购物客91jili","2014-07-03 21:30:40","140703KJ7HLB'","0000","","1","209.40000","2014-09-30 18:30:00","0","0.00000","无效","正常","0.00000","0.0000","1051334","否"
"4018","唯品会CPS","732204","购物客91jili","2014-07-03 21:53:48","14070387714411'","3","41930103204804","1","140.00000","2014-08-30 11:03:59","1","140.00000","有效","正常","2.94000","2.94000","1105313","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-07-04 00:00:00","C01-0079256-8059240'","基本","B00116WO24","1","7.50000","2014-11-17 11:22:20","1","0.11000","无效","正常","0.07700","0.0000","1099819","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-07-04 00:00:00","C01-0079256-8059240'","基本","B008HZZSLG","1","5.90000","2014-11-17 11:22:20","1","0.09000","无效","正常","0.06300","0.0000","1099819","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-07-04 00:00:00","C01-0079256-8059240'","基本","B00AXX9UE6","1","5.90000","2014-11-17 11:22:20","1","0.09000","无效","正常","0.06300","0.0000","1099819","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-07-04 00:00:00","C03-5308459-2575053'","基本","B00FRBLWFY","1","11.70000","2014-11-17 11:22:20","1","0.35000","无效","正常","0.24500","0.0000","1074566","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-07-04 00:00:00","C01-5246186-3825669'","基本","B00HCSM6S2","1","281.00000","2014-09-27 14:32:16","1","16.86000","有效","正常","11.80200","11.80200","1127685","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-07-04 00:00:00","C01-0079256-8059240'","基本","B00HHPFP8I","1","7.70000","2014-11-17 11:22:20","1","0.12000","无效","正常","0.08400","0.0000","1099819","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-07-04 00:00:00","C01-0079256-8059240'","基本","B00HV7V9JG","1","7.70000","2014-11-17 11:22:20","1","0.12000","无效","正常","0.08400","0.0000","1099819","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-07-04 00:00:00","C03-5308459-2575053'","基本","B00IHTECIW","1","43.50000","2014-11-17 11:22:20","1","1.31000","无效","正常","0.91700","0.0000","1074566","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-07-04 00:00:00","C01-0079256-8059240'","基本","B00IFTJZ2W","1","10.40000","2014-11-17 11:22:20","1","0.16000","无效","正常","0.11200","0.0000","1099819","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-07-04 00:00:00","C01-0079256-8059240'","基本","B00J2JJ8KS","1","8.10000","2014-11-17 11:22:20","1","0.12000","无效","正常","0.08400","0.0000","1099819","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-04 00:00:24","290973654'","A","","1","10.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","0.28000","0.0000","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-04 00:00:25","290973654'","A","4041900","1","1.00000","2014-09-28 10:40:25","1","1.00000","有效","正常","0.03500","0.03500","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-04 00:00:25","290973654'","A","4041899","1","1.00000","2014-09-28 10:40:25","1","1.00000","有效","正常","0.03500","0.03500","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-04 00:00:25","290973654'","A","4041901","1","1.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","0.03500","0.0000","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-04 00:00:25","290973654'","A","4041902","1","1.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","0.03500","0.0000","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-07-04 00:00:25","290973654'","A","4041904","1","1.00000","2014-12-09 15:59:27","0","0.00000","无效","正常","0.03500","0.0000","1091628","否"
