"活动ID","活动名称","网站ID","网站名称","下单时间","订单编号","商品类别","商品编号","收订订单数","收订订单金额","确认时间","有效订单数","有效订单金额","业绩状态","业绩类型","预计佣金","确认佣金","反馈标签","是否超级返推广"
"6198","大众点评CPS","732204","购物客91jili","2014-05-01 11:08:01","250501806'","A","301243759","1","39.00000","2014-06-30 17:06:25","1","39.00000","有效","正常","1.36500","1.36500","1053545","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-01 11:08:01","250501806'","A","301243760","1","39.00000","2014-06-30 17:06:25","1","39.00000","有效","正常","1.36500","1.36500","1053545","否"
"4330","易迅cps","732204","购物客91jili","2014-05-01 13:38:49","1079077083'","T1","668718","13","42.90000","2014-06-25 18:10:31","1","38.97000","有效","正常","0.09010","0.08180","1114376","否"
"4330","易迅cps","732204","购物客91jili","2014-05-01 13:38:49","1079077082'","T1","668729","1","11.80000","2014-08-12 15:07:10","0","0.00000","无效","正常","0.02480","0.0000","1114376","否"
"4330","易迅cps","732204","购物客91jili","2014-05-01 13:38:49","1079077082'","B1","1373936","1","19.00000","2014-08-12 15:07:10","0","0.00000","无效","正常","0.13300","0.0000","1114376","否"
"254","京东CPS","732204","购物客91jili","2014-05-01 13:41:53","1387902979'","3","","1","190.40000","2014-06-29 14:31:56","1","190.50000","有效","正常","4.56960","4.57200","1064710","否"
"254","京东CPS","732204","购物客91jili","2014-05-01 14:21:38","1387974896'","0","","1","74.90000","2014-10-25 11:41:20","0","0.00000","无效","正常","0.00000","0.0000","1081064","否"
"254","京东CPS","732204","购物客91jili","2014-05-01 14:58:38","1388112451'","5","","1","1000.00000","2014-07-31 11:47:42","1","900.00000","有效","正常","12.00000","10.80000","1131200","否"
"254","京东CPS","732204","购物客91jili","2014-05-01 15:17:47","1388188142'","5","","1","1000.00000","2014-07-31 11:47:42","1","900.00000","有效","正常","12.00000","10.80000","1131200","否"
"254","京东CPS","732204","购物客91jili","2014-05-01 17:06:38","1388426480'","0","","1","79.00000","2014-10-25 11:41:20","0","0.00000","无效","正常","0.00000","0.0000","1096608","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-01 18:48:02","250902147'","A","","1","50.00000","2014-10-09 13:49:38","0","0.00000","无效","正常","1.75000","0.0000","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-01 18:48:02","250902147'","A","301643651","1","25.00000","2014-07-28 15:18:36","1","25.00000","有效","正常","0.87500","0.87500","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-01 18:48:02","250902147'","A","301643652","1","25.00000","2014-07-28 15:18:36","1","25.00000","有效","正常","0.87500","0.87500","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-01 18:51:40","250905562'","A","","1","50.00000","2014-10-09 13:49:38","0","0.00000","无效","正常","1.75000","0.0000","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-01 18:51:40","250905562'","A","301647399","1","25.00000","2014-07-28 15:18:36","1","25.00000","有效","正常","0.87500","0.87500","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-01 18:51:40","250905562'","A","301647398","1","25.00000","2014-07-28 15:18:36","1","25.00000","有效","正常","0.87500","0.87500","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-01 18:53:07","250906937'","A","","1","50.00000","2014-10-09 13:49:38","0","0.00000","无效","正常","1.75000","0.0000","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-01 18:53:07","250906937'","A","301649285","1","25.00000","2014-07-28 15:18:36","1","25.00000","有效","正常","0.87500","0.87500","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-01 18:53:07","250906937'","A","301649286","1","25.00000","2014-07-28 15:18:36","1","25.00000","有效","正常","0.87500","0.87500","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-01 18:54:33","250908277'","A","","1","50.00000","2014-10-09 13:49:38","0","0.00000","无效","正常","1.75000","0.0000","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-01 18:54:33","250908277'","A","301650787","1","25.00000","2014-07-28 15:18:36","1","25.00000","有效","正常","0.87500","0.87500","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-01 18:54:33","250908277'","A","301650788","1","25.00000","2014-07-28 15:18:36","1","25.00000","有效","正常","0.87500","0.87500","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-01 18:56:16","250909990'","A","301651820","1","25.00000","2014-10-28 14:28:41","1","25.00000","有效","正常","0.87500","0.87500","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-01 18:56:17","250909990'","A","","1","50.00000","2014-10-09 13:49:38","0","0.00000","无效","正常","1.75000","0.0000","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-01 18:56:17","250909990'","A","301651820","1","25.00000","2014-10-09 13:49:38","0","0.00000","无效","正常","0.87500","0.0000","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-01 18:56:17","250909990'","A","301651821","1","25.00000","2014-07-28 15:18:36","1","25.00000","有效","正常","0.87500","0.87500","1091628","否"
"5298","拉手网CPS","732204","购物客91jili","2014-05-01 19:04:42","3e2e5efb22004f9661c059c7d0833a7c'","0_0","8126828","1","138.00000","2015-01-20 14:40:33","0","0.00000","无效","正常","2.89800","0.0000","1121834","否"
"139","1号店CPS","732204","购物客91jili","2014-05-01 19:46:46","140501YUJ3RJ'","8020","","1","47.50000","2014-07-30 22:15:56","1","47.50000","有效","正常","1.02120","1.02120","1053113","否"
"139","1号店CPS","732204","购物客91jili","2014-05-01 19:46:46","140501YUJ3RJ'","8090","","1","9.90000","2014-07-30 22:34:13","1","9.90000","有效","正常","0.20790","0.20790","1053113","否"
"139","1号店CPS","732204","购物客91jili","2014-05-01 19:46:46","140501YUJ3RJ'","8070","","1","15.90000","2014-07-30 22:34:13","1","15.90000","有效","正常","0.45310","0.45310","1053113","否"
"139","1号店CPS","732204","购物客91jili","2014-05-01 19:46:46","140501YUJ3RJ'","8060","","1","27.60000","2014-07-30 22:15:56","1","27.60000","有效","正常","0.77280","0.77280","1053113","否"
"4102","中粮我买网CPS","732204","购物客91jili","2014-05-01 23:19:24","BJ14050116025775'","6600","76349","1","59.00000","2014-08-05 11:26:34","0","0.00000","无效","正常","0.41300","0.0000","1110653","否"
"254","京东CPS","732204","购物客91jili","2014-05-01 23:35:18","1389602951'","0","","1","139.00000","2014-10-25 11:41:20","0","0.00000","无效","正常","0.00000","0.0000","1125325","否"
"17510","搜狐团购划算专用","732204","购物客91jili","2014-05-02 08:34:06","140502448689'","2","","1","83.00000","","0","0.00000","未确认","正常","10.45800","0.0000","1090592_105223eb0e66d","否"
"254","京东CPS","732204","购物客91jili","2014-05-02 08:45:50","1390079648'","7","","1","99.00000","2014-06-29 15:21:44","1","99.00000","有效","正常","2.07900","2.07900","1110849","否"
"254","京东CPS","732204","购物客91jili","2014-05-02 09:50:16","1390204792'","0","","1","899.00000","2014-06-29 14:03:03","1","899.00000","有效","正常","7.20000","7.20000","1100500","否"
"139","1号店CPS","732204","购物客91jili","2014-05-02 12:49:42","140502JUNR81'","8002","","1","53.40000","2014-07-30 22:34:13","1","53.40000","有效","正常","0.53400","0.53400","1105216","否"
"139","1号店CPS","732204","购物客91jili","2014-05-02 12:49:42","140502JUNR81'","8050","","1","47.70000","2014-07-30 22:15:56","1","47.70000","有效","正常","1.00170","1.00170","1105216","否"
"254","京东CPS","732204","购物客91jili","2014-05-02 14:41:01","1390897485'","0","","1","129.00000","2014-10-25 11:41:20","0","0.00000","无效","正常","0.00000","0.0000","1056946","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-02 17:45:50","251547506'","A","","1","75.00000","2014-10-09 13:49:38","0","0.00000","无效","正常","2.62500","0.0000","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-02 17:45:50","251547506'","A","302248853","1","75.00000","2014-06-30 17:06:25","1","75.00000","有效","正常","2.62500","2.62500","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-02 17:47:29","251549005'","A","","1","75.00000","2014-10-09 13:49:38","0","0.00000","无效","正常","2.62500","0.0000","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-02 17:47:29","251549005'","A","302250333","1","75.00000","2014-06-30 17:06:25","1","75.00000","有效","正常","2.62500","2.62500","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-02 17:48:36","251550092'","A","","1","75.00000","2014-10-09 13:49:38","0","0.00000","无效","正常","2.62500","0.0000","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-02 17:48:36","251550092'","A","302251406","1","75.00000","2014-06-30 17:06:25","1","75.00000","有效","正常","2.62500","2.62500","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-02 17:49:38","251551036'","A","","1","75.00000","2014-10-09 13:49:38","0","0.00000","无效","正常","2.62500","0.0000","1072991","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-02 17:49:38","251551036'","A","302252448","1","75.00000","2014-06-30 17:06:25","1","75.00000","有效","正常","2.62500","2.62500","1072991","否"
"297","携程旅行网CPS","732204","购物客91jili","2014-05-02 18:02:10","1026603603'","F","","1","22844.00000","2014-12-26 16:18:17","0","0.00000","无效","正常","79.95400","0.0000","1127243","否"
"297","携程旅行网CPS","732204","购物客91jili","2014-05-02 18:19:35","1026607312'","F","","1","19728.00000","2014-12-26 16:18:17","0","0.00000","无效","正常","69.04800","0.0000","1127243","否"
"297","携程旅行网CPS","732204","购物客91jili","2014-05-02 19:14:40","1026615330'","F","","1","2605.00000","2014-12-26 16:18:17","0","0.00000","无效","正常","9.11750","0.0000","1127243","否"
"254","京东CPS","732204","购物客91jili","2014-05-02 21:43:28","1391757229'","0","","1","0.00000","2014-10-25 11:41:20","0","0.00000","无效","正常","0.00000","0.0000","1141642","否"
"254","京东CPS","732204","购物客91jili","2014-05-02 21:43:28","1391628608'","0","","1","23.70000","2014-10-25 11:41:20","0","0.00000","无效","正常","0.00000","0.0000","1141642","否"
"254","京东CPS","732204","购物客91jili","2014-05-02 21:43:28","1391628600'","0","","1","222.70000","2014-10-25 11:41:20","0","0.00000","无效","正常","3.00000","0.0000","1141642","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-05-03 00:00:00","C02-5861379-4465647'","基本","B0057URT3E","1","31.62000","2014-11-12 14:39:47","1","0.95000","无效","正常","0.66500","0.0000","1058036","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-03 00:01:32","251772043'","A","","1","1.00000","2014-10-09 13:49:38","0","0.00000","无效","正常","0.03500","0.0000","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-03 00:01:32","251772043'","A","302473350","1","1.00000","2014-06-30 17:06:25","1","1.00000","有效","正常","0.03500","0.03500","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-03 00:02:30","251772329'","A","","1","1.00000","2014-10-09 13:49:38","0","0.00000","无效","正常","0.03500","0.0000","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-03 00:02:30","251772329'","A","302473509","1","1.00000","2014-06-30 17:06:25","1","1.00000","有效","正常","0.03500","0.03500","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-03 00:03:25","251772607'","A","","1","1.00000","2014-10-09 13:49:38","0","0.00000","无效","正常","0.03500","0.0000","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-03 00:03:25","251772607'","A","302473697","1","1.00000","2014-06-30 17:06:25","1","1.00000","有效","正常","0.03500","0.03500","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-03 00:04:08","251772820'","A","","1","1.00000","2014-10-09 13:49:38","0","0.00000","无效","正常","0.03500","0.0000","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-03 00:04:08","251772820'","A","302473797","1","1.00000","2014-06-30 17:06:25","1","1.00000","有效","正常","0.03500","0.03500","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-03 00:05:09","251773082'","A","","1","1.00000","2014-10-09 13:49:38","0","0.00000","无效","正常","0.03500","0.0000","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-03 00:05:09","251773082'","A","302473997","1","1.00000","2014-06-30 17:06:25","1","1.00000","有效","正常","0.03500","0.03500","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-03 00:06:40","251773448'","A","","1","1.00000","2014-10-09 13:49:38","0","0.00000","无效","正常","0.03500","0.0000","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-03 00:06:40","251773448'","A","302474189","1","1.00000","2014-06-30 17:06:25","1","1.00000","有效","正常","0.03500","0.03500","1091628","否"
"254","京东CPS","732204","购物客91jili","2014-05-03 08:31:27","1392269417'","0","","1","19.90000","2014-10-25 11:41:20","0","0.00000","无效","正常","0.00000","0.0000","1094034","否"
"247","当当CPS","732204","购物客91jili","2014-05-03 09:06:09","7906330725'","出版物","","1","79.00000","2014-07-31 11:34:38","1","59.00000","有效","正常","1.58000","1.18000","1119769","否"
"247","当当CPS","732204","购物客91jili","2014-05-03 09:53:41","7906454286'","母婴用品","","1","105.00000","2014-09-02 14:58:04","0","0.00000","无效","正常","0.00000","0.0000","1098111","否"
"17307","当当高佣金CPS","732204","购物客91jili","2014-05-03 09:53:41","7906454286'","母婴用品","1130658212","1","105.00000","2014-07-31 14:18:51","1","4.72500","有效","正常","3.78000","3.78000","1098111","否"
"4018","唯品会CPS","732204","购物客91jili","2014-05-03 10:30:20","14050369620284'","3","8204118120402","1","69.00000","2014-09-02 14:36:13","0","0.00000","无效","正常","1.44900","0.0000","1105281","否"
"297","携程旅行网CPS","732204","购物客91jili","2014-05-03 10:51:27","1026689427'","F","","1","3955.00000","2014-12-26 16:18:17","0","0.00000","无效","正常","13.84250","0.0000","1127243","否"
"227","乐蜂LafasoCPS","732204","购物客91jili","2014-05-03 13:38:41","6195463310008'","3","155601","1","44.00000","2014-07-17 14:21:21","1","44.00000","有效","正常","1.32000","1.32000","1143936","否"
"227","乐蜂LafasoCPS","732204","购物客91jili","2014-05-03 13:38:41","6195463310008'","1","156007","1","28.00000","2014-07-17 14:21:21","1","28.00000","有效","正常","3.36000","3.36000","1143936","否"
"247","当当CPS","732204","购物客91jili","2014-05-03 14:56:10","7907475383'","家电","","1","33.00000","2014-09-02 14:58:04","0","0.00000","无效","正常","0.00000","0.0000","1073316","否"
"17307","当当高佣金CPS","732204","购物客91jili","2014-05-03 14:56:10","7907475383'","家电","1237518501","1","33.00000","2014-08-27 14:01:45","1","0.00000","无效","正常","0.00000","0.0000","1073316","否"
"227","乐蜂LafasoCPS","732204","购物客91jili","2014-05-03 15:37:43","6195311110012'","1","130180","1","36.00000","2014-07-17 14:21:21","1","108.00000","有效","正常","4.32000","12.96000","1078563","否"
"227","乐蜂LafasoCPS","732204","购物客91jili","2014-05-03 15:37:50","6195311110012'","1","612460","1","108.00000","2014-08-19 16:09:42","0","0.00000","无效","正常","12.96000","0.0000","1078563","否"
"4018","唯品会CPS","732204","购物客91jili","2014-05-03 17:01:50","14050338063215'","1","4961989105864","1","55.00000","2014-06-30 17:30:49","1","55.00000","有效","正常","0.38500","0.38500","1057896","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-05-04 00:00:00","C01-4352550-1321442'","基本","B002OHCIAW","1","84.60000","2014-07-31 10:41:09","1","1.27000","有效","正常","0.88900","0.88900","1051405","否"
"4330","易迅cps","732204","购物客91jili","2014-05-04 09:46:28","1079247041'","T1","198131","1","7.50000","2014-08-12 15:07:10","0","0.00000","无效","正常","0.01580","0.0000","1088781","否"
"4330","易迅cps","732204","购物客91jili","2014-05-04 09:46:28","1079247041'","D1","319594","4","55.60000","2014-08-12 15:07:10","0","0.00000","无效","正常","1.16760","0.0000","1088781","否"
"4018","唯品会CPS","732204","购物客91jili","2014-05-04 10:33:12","14050474246184'","3","8204118120402","1","69.00000","2014-06-30 17:30:49","1","69.00000","有效","正常","1.44900","1.44900","1105281","否"
"254","京东CPS","732204","购物客91jili","2014-05-04 11:31:36","1394756744'","0","","1","4488.00000","2014-06-29 14:03:03","1","4488.00000","有效","正常","11.40000","11.40000","1054254","否"
"4018","唯品会CPS","732204","购物客91jili","2014-05-04 11:33:18","14050444075834'","3","6900409806378","1","79.00000","2014-06-30 17:30:49","1","79.00000","有效","正常","1.65900","1.65900","1077897","否"
"139","1号店CPS","732204","购物客91jili","2014-05-04 12:16:14","140504QV5WHE'","0000","","1","93.30000","2014-09-03 11:56:52","0","0.00000","无效","正常","0.00000","0.0000","1073501","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-04 12:17:14","252462624'","A","","1","112.00000","2014-10-09 13:49:38","0","0.00000","无效","正常","3.92000","0.0000","1084800","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-04 12:17:14","252462624'","A","303131955","1","28.00000","2014-10-09 13:49:38","0","0.00000","无效","正常","0.98000","0.0000","1084800","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-04 12:17:14","252462624'","A","303131956","1","28.00000","2014-10-09 13:49:38","0","0.00000","无效","正常","0.98000","0.0000","1084800","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-04 12:17:14","252462624'","A","303131957","1","28.00000","2014-10-09 13:49:38","0","0.00000","无效","正常","0.98000","0.0000","1084800","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-04 12:17:14","252462624'","A","303131958","1","28.00000","2014-10-09 13:49:38","0","0.00000","无效","正常","0.98000","0.0000","1084800","否"
"6951","1号商城CPS","732204","购物客91jili","2014-05-04 16:17:11","140504LV8TST'","8090","","1","103.68000","2014-09-03 16:47:13","0","0.00000","无效","正常","1.45150","0.0000","1128347","否"
"6109","热卖团CPS","732204","购物客91jili","2014-05-04 17:15:17","27231'","基本","","1","89.00000","2014-06-26 14:34:06","1","89.00000","有效","正常","5.34000","5.34000","1145385_10571fd36d3e1","否"
"254","京东CPS","732204","购物客91jili","2014-05-04 17:17:44","1395646071'","0","","1","81.80000","2014-10-25 11:41:20","0","0.00000","无效","正常","0.00000","0.0000","1056946","否"
"254","京东CPS","732204","购物客91jili","2014-05-04 17:17:44","1396731614'","0","","1","33.90000","2014-10-25 11:41:20","0","0.00000","无效","正常","0.00000","0.0000","1056946","否"
"254","京东CPS","732204","购物客91jili","2014-05-04 17:17:44","1396709143'","0","","1","13.90000","2014-10-25 11:41:20","0","0.00000","无效","正常","0.00000","0.0000","1056946","否"
"254","京东CPS","732204","购物客91jili","2014-05-04 17:17:44","1396805181'","0","","1","34.00000","2014-10-25 11:41:20","0","0.00000","无效","正常","0.00000","0.0000","1056946","否"
"247","当当CPS","732204","购物客91jili","2014-05-04 18:46:19","7913122660'","出版物","","1","11.00000","2014-07-31 11:34:38","1","11.00000","有效","正常","0.22000","0.22000","1104302","否"
"254","京东CPS","732204","购物客91jili","2014-05-04 20:00:45","1396002283'","0","","1","60.70000","2014-10-25 11:41:20","0","0.00000","无效","正常","0.00000","0.0000","1082344","否"
"254","京东CPS","732204","购物客91jili","2014-05-04 20:48:35","1396094672'","0","","1","90.00000","2014-10-25 11:41:20","0","0.00000","无效","正常","0.00000","0.0000","1098739","否"
"254","京东CPS","732204","购物客91jili","2014-05-04 22:01:39","1396347983'","0","","1","637.00000","2014-10-25 11:41:20","0","0.00000","无效","正常","5.40000","0.0000","1127024","否"
"5227","聚美优品CPS","732204","购物客91jili","2014-05-04 22:44:10","118784615'","5","","1","133.00000","2014-07-10 13:33:50","0","0.00000","无效","正常","3.99000","0.0000","1101306","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-05-05 00:00:00","C02-8338867-6515030'","基本","B00J7K8434","1","99.00000","2014-11-12 14:39:47","1","5.94000","无效","正常","4.15800","0.0000","1092757","否"
"254","京东CPS","732204","购物客91jili","2014-05-05 00:25:48","1396742641'","0","","1","637.00000","2014-10-25 11:41:20","0","0.00000","无效","正常","5.40000","0.0000","1127024","否"
"254","京东CPS","732204","购物客91jili","2014-05-05 09:11:44","1396881286'","18","","1","99.00000","2014-06-29 14:48:48","1","99.00000","有效","正常","1.78200","1.78200","1112382","否"
"6443","私房团CPS","732204","购物客91jili","2014-05-05 11:29:38","687803'","基本","","1","57.00000","2014-09-24 09:49:11","0","0.00000","无效","正常","5.98500","0.0000","1069697_105e00d2043b0","否"
"5402","美团网CPS","732204","购物客91jili","2014-05-05 11:49:47","453832637-1'","M","5465338","1","25.80000","2014-06-25 17:20:32","1","25.80000","有效","正常","0.18060","0.18060","1059077","否"
"5402","美团网CPS","732204","购物客91jili","2014-05-05 11:49:47","453832637-3'","M","5465338","1","25.80000","2014-06-25 17:20:32","1","25.80000","有效","正常","0.18060","0.18060","1059077","否"
"5402","美团网CPS","732204","购物客91jili","2014-05-05 11:49:47","453832637-2'","M","5465338","1","25.80000","2014-06-25 17:20:32","1","25.80000","有效","正常","0.18060","0.18060","1059077","否"
"254","京东CPS","732204","购物客91jili","2014-05-05 12:10:10","1397413248'","22","","1","258.00000","2014-10-25 11:41:20","0","0.00000","无效","正常","0.00000","0.0000","1118952","否"
"4330","易迅cps","732204","购物客91jili","2014-05-05 14:13:21","1079353185'","B1","386301","1","99.00000","2014-06-25 18:10:31","1","99.00000","有效","正常","0.69300","0.69300","1051313","否"
"254","京东CPS","732204","购物客91jili","2014-05-05 15:00:40","1397958153'","0","","1","59.00000","2014-10-25 11:41:20","0","0.00000","无效","正常","0.00000","0.0000","1062540","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-05 16:21:29","253037833'","A","","1","80.00000","2014-10-09 13:49:38","0","0.00000","无效","正常","2.80000","0.0000","1053545","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-05 16:21:29","253037833'","A","303704587","1","40.00000","2014-06-30 17:06:25","1","40.00000","有效","正常","1.40000","1.40000","1053545","否"
"6198","大众点评CPS","732204","购物客91jili","2014-05-05 16:21:29","253037833'","A","303704588","1","40.00000","2014-06-30 17:06:25","1","40.00000","有效","正常","1.40000","1.40000","1053545","否"
"254","京东CPS","732204","购物客91jili","2014-05-05 16:47:57","1398128475'","0","","1","69.00000","2014-10-25 11:41:20","0","0.00000","无效","正常","0.00000","0.0000","1055988","否"
"139","1号店CPS","732204","购物客91jili","2014-05-05 17:54:18","140505NVPC4C'","8020","","1","49.90000","2014-09-03 11:56:52","0","0.00000","无效","正常","1.07290","0.0000","96","否"
"139","1号店CPS","732204","购物客91jili","2014-05-05 17:54:18","140505NVPC4C'","8060","","1","64.69000","2014-09-03 11:56:52","0","0.00000","无效","正常","1.81130","0.0000","96","否"
"139","1号店CPS","732204","购物客91jili","2014-05-05 17:54:18","140505NVPC4C'","8050","","1","34.90000","2014-09-03 11:56:52","0","0.00000","无效","正常","0.73290","0.0000","96","否"
"6951","1号商城CPS","732204","购物客91jili","2014-05-05 17:54:18","140505NVPC4C'","8020","","1","49.90000","2014-09-03 16:47:13","0","0.00000","无效","正常","0.69860","0.0000","96","否"
"6951","1号商城CPS","732204","购物客91jili","2014-05-05 17:54:18","140505NVPC4C'","8060","","1","64.69000","2014-09-03 16:47:13","0","0.00000","无效","正常","1.35850","0.0000","96","否"
"6951","1号商城CPS","732204","购物客91jili","2014-05-05 17:54:18","140505NVPC4C'","8050","","1","34.90000","2014-09-03 16:47:13","0","0.00000","无效","正常","0.48860","0.0000","96","否"
"254","京东CPS","732204","购物客91jili","2014-05-05 18:51:42","1398399135'","8","","1","118.00000","2014-06-29 15:21:44","1","118.00000","有效","正常","2.12400","2.12400","APIMemberId","否"
