"活动ID","活动名称","网站ID","网站名称","下单时间","订单编号","商品类别","商品编号","收订订单数","收订订单金额","确认时间","有效订单数","有效订单金额","业绩状态","业绩类型","预计佣金","确认佣金","反馈标签","是否超级返推广"
"17307","当当高佣金CPS","732204","购物客91jili","2014-08-01 16:44:21","9336545485'","家电","1219654507","1","0.00000","2014-11-25 17:51:00","1","0.00000","无效","正常","0.00000","0.0000","1133595","否"
"4018","唯品会CPS","732204","购物客91jili","2014-08-01 17:39:37","14080111016228'","1","00287338580D","1","64.89000","2014-09-30 19:55:23","1","52.57000","有效","正常","0.45420","0.36800","1138708","否"
"4018","唯品会CPS","732204","购物客91jili","2014-08-01 17:39:37","14080111016228'","1","00278703980C","1","47.02000","2014-09-30 19:55:23","1","38.10000","有效","正常","0.32910","0.26670","1138708","否"
"4018","唯品会CPS","732204","购物客91jili","2014-08-01 17:39:37","14080111016228'","1","00272700180D","1","46.08000","2014-09-30 19:55:23","1","37.33000","有效","正常","0.32260","0.26130","1138708","否"
"5227","聚美优品CPS","732204","购物客91jili","2014-08-01 19:37:10","140441330'","0","230802","1","79.00000","2014-10-16 17:16:51","1","104.00000","有效","正常","3.79200","4.99200","APIMemberId","否"
"5227","聚美优品CPS","732204","购物客91jili","2014-08-01 19:37:10","140441330'","0","230847","1","55.00000","2014-11-03 16:01:08","0","0.00000","无效","正常","2.64000","0.0000","APIMemberId","否"
"5227","聚美优品CPS","732204","购物客91jili","2014-08-01 19:37:10","140441330'","0","826469","1","70.00000","2014-11-03 16:01:08","0","0.00000","无效","正常","3.36000","0.0000","APIMemberId","否"
"5227","聚美优品CPS","732204","购物客91jili","2014-08-01 20:14:32","140482442'","0","647306","1","79.90000","2014-11-03 16:01:08","0","0.00000","无效","正常","3.83520","0.0000","APIMemberId","否"
"5227","聚美优品CPS","732204","购物客91jili","2014-08-01 20:14:32","140482442'","0","656890","1","129.00000","2014-11-03 16:01:08","0","0.00000","无效","正常","6.19200","0.0000","APIMemberId","否"
"5227","聚美优品CPS","732204","购物客91jili","2014-08-01 20:35:21","140437258'","0","647306","1","79.90000","2014-10-16 17:16:51","1","108.90000","有效","正常","3.83520","5.22720","APIMemberId","否"
"5227","聚美优品CPS","732204","购物客91jili","2014-08-01 20:35:21","140437258'","0","656890","1","129.00000","2014-11-03 16:01:08","0","0.00000","无效","正常","6.19200","0.0000","APIMemberId","否"
"254","京东CPS","732204","购物客91jili","2014-08-01 21:03:21","1713873236'","0","","1","59.00000","2014-12-26 13:50:38","0","0.00000","无效","正常","0.00000","0.0000","1061810","否"
"281","DHC中国CPS","732204","购物客91jili","2014-08-01 22:14:00","20140801091694'","基本","201102472583","1","82.00000","2014-09-18 14:52:00","1","82.00000","有效","正常","4.10000","4.10000","1058974","否"
"254","京东CPS","732204","购物客91jili","2014-08-01 22:42:37","1714213872'","0","","1","1498.00000","2014-12-26 13:50:38","0","0.00000","无效","正常","8.40000","0.0000","1090623","否"
"254","京东CPS","732204","购物客91jili","2014-08-01 22:44:36","1714220660'","0","","1","1498.00000","2014-12-26 13:50:38","0","0.00000","无效","正常","8.40000","0.0000","1090623","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-08-02 00:00:00","C01-1954708-6187232'","基本","B009X8NF0C","1","21.70000","2015-01-26 09:59:56","1","0.65000","无效","正常","0.45500","0.0000","1057536","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-08-02 00:00:00","C01-1954708-6187232'","基本","B00EDE8EOI","1","34.20000","2015-01-26 09:59:56","1","1.03000","无效","正常","0.72100","0.0000","1057536","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-08-02 00:00:00","C03-9257577-7295236'","基本","B00EDE8EQG","1","59.80000","2015-01-26 09:59:56","1","1.79000","无效","正常","1.25300","0.0000","1148821","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-08-02 00:00:00","C01-1954708-6187232'","基本","B00HPPDDR0","1","5.50000","2015-01-26 09:59:56","1","0.17000","无效","正常","0.11900","0.0000","1057536","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-08-02 00:00:00","C01-1954708-6187232'","基本","B00JJGFA10","1","6.30000","2015-01-26 09:59:56","1","0.19000","无效","正常","0.13300","0.0000","1057536","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-02 02:07:48","312397661'","A","","1","16.60000","2015-02-05 10:58:27","0","0.00000","无效","正常","0.58100","0.0000","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-02 02:11:16","312398043'","A","","1","8.00000","2015-02-05 10:58:27","0","0.00000","无效","正常","0.28000","0.0000","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-02 02:11:16","312398043'","A","7157195","1","1.50000","2015-02-05 10:58:27","0","0.00000","无效","正常","0.05250","0.0000","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-02 02:11:16","312398043'","A","7157196","1","1.50000","2015-02-05 10:58:27","0","0.00000","无效","正常","0.05250","0.0000","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-02 02:13:48","312398313'","A","","1","8.00000","2015-02-05 10:58:27","0","0.00000","无效","正常","0.28000","0.0000","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-02 02:13:48","312398313'","A","7157357","1","1.50000","2014-09-28 10:59:38","1","1.50000","有效","正常","0.05250","0.05250","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-02 02:13:48","312398313'","A","7157358","1","1.50000","2014-09-28 10:59:38","1","1.50000","有效","正常","0.05250","0.05250","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-02 02:48:25","312401479'","A","","1","8.00000","2015-02-05 10:58:27","0","0.00000","无效","正常","0.28000","0.0000","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-02 02:48:26","312401479'","A","7157385","1","1.50000","2014-09-28 10:59:38","1","1.50000","有效","正常","0.05250","0.05250","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-02 02:48:26","312401479'","A","7157386","1","1.50000","2014-09-28 10:59:38","1","1.50000","有效","正常","0.05250","0.05250","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-02 02:54:14","312401880'","A","","1","8.00000","2015-02-05 10:58:27","0","0.00000","无效","正常","0.28000","0.0000","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-02 02:54:14","312401880'","A","7157413","1","1.50000","2014-09-28 10:59:38","1","1.50000","有效","正常","0.05250","0.05250","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-02 02:54:14","312401880'","A","7157412","1","1.50000","2014-09-28 10:59:38","1","1.50000","有效","正常","0.05250","0.05250","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-02 02:58:40","312402179'","A","","1","8.00000","2015-02-05 10:58:27","0","0.00000","无效","正常","0.28000","0.0000","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-02 02:58:40","312402179'","A","7157448","1","1.50000","2014-09-28 10:59:38","1","1.50000","有效","正常","0.05250","0.05250","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-02 02:58:40","312402179'","A","7157447","1","1.50000","2014-09-28 10:59:38","1","1.50000","有效","正常","0.05250","0.05250","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-02 03:03:12","312402477'","A","","1","8.00000","2015-02-05 10:58:27","0","0.00000","无效","正常","0.28000","0.0000","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-02 03:03:12","312402477'","A","7157462","1","1.50000","2014-09-28 10:59:38","1","1.50000","有效","正常","0.05250","0.05250","1091628","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-02 03:03:12","312402477'","A","7157463","1","1.50000","2014-09-28 10:59:38","1","1.50000","有效","正常","0.05250","0.05250","1091628","否"
"254","京东CPS","732204","购物客91jili","2014-08-02 09:26:18","1714919080'","0","","1","199.00000","2014-12-26 13:50:38","0","0.00000","无效","正常","3.00000","0.0000","1095636","否"
"6502","海王星辰CPS","732204","购物客91jili","2014-08-02 09:27:31","02000001001862601'","基本","","1","3.51000","2014-08-25 09:41:12","1","11.21000","有效","正常","0.36860","1.17700","APIMemberId","否"
"249","红孩子CPS","732204","购物客91jili","2014-08-02 11:13:09","4008615632'","14656","4050287387","1","88.00000","2014-10-31 16:14:45","0","0.00000","无效","正常","1.23200","0.0000","1093019","否"
"249","红孩子CPS","732204","购物客91jili","2014-08-02 11:13:09","4008615632'","14656","4050287388","1","28.90000","2014-10-31 16:14:45","0","0.00000","无效","正常","0.40460","0.0000","1093019","否"
"249","红孩子CPS","732204","购物客91jili","2014-08-02 11:13:09","4008615632'","14656","4050287389","1","11.00000","2014-10-31 16:14:45","0","0.00000","无效","正常","0.15400","0.0000","1093019","否"
"249","红孩子CPS","732204","购物客91jili","2014-08-02 11:13:09","4008615632'","14656","4050287391","1","51.00000","2014-10-31 16:14:45","0","0.00000","无效","正常","0.71400","0.0000","1093019","否"
"249","红孩子CPS","732204","购物客91jili","2014-08-02 11:13:09","4008615632'","14656","4050287390","1","21.80000","2014-10-31 16:14:45","0","0.00000","无效","正常","0.30520","0.0000","1093019","否"
"249","红孩子CPS","732204","购物客91jili","2014-08-02 15:41:38","4008657052'","14656","4050545115","1","4.80000","2014-10-31 16:14:45","0","0.00000","无效","正常","0.06720","0.0000","1093019","否"
"249","红孩子CPS","732204","购物客91jili","2014-08-02 15:41:38","4008657052'","14656","4050545113","1","179.00000","2014-10-31 16:14:45","0","0.00000","无效","正常","2.50600","0.0000","1093019","否"
"249","红孩子CPS","732204","购物客91jili","2014-08-02 15:41:38","4008657052'","14656","4050545114","1","19.00000","2014-10-31 16:14:45","0","0.00000","无效","正常","0.26600","0.0000","1093019","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-08-02 16:04:12","201408CP02003158'","C00000001000006","201405CG050000082","12","109.80000","2014-09-23 13:32:50","1","109.80000","有效","正常","4.22730","4.22730","1060310","否"
"17598","飞牛网CPS","732204","购物客91jili","2014-08-02 16:04:12","201408CP02003158'","C00000001000006","201405CG050000080","12","109.80000","2014-09-23 13:32:50","1","109.80000","有效","正常","4.22730","4.22730","1060310","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-02 16:46:39","313206747'","A","","1","5.80000","2015-02-05 10:58:27","0","0.00000","无效","正常","0.20300","0.0000","1055151","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-02 16:46:39","313206747'","A","7252692","1","0.40000","2015-02-05 10:58:27","0","0.00000","无效","正常","0.01400","0.0000","1055151","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-02 16:46:39","313206747'","A","7252693","1","0.40000","2015-02-05 10:58:27","0","0.00000","无效","正常","0.01400","0.0000","1055151","否"
"5579","国美在线CPS","732204","购物客91jili","2014-08-02 20:17:35","5321908081'","电视 冰箱 洗衣机 空调","1000001171","1","938.00000","2014-10-27 21:44:57","1","938.00000","有效","正常","6.56600","6.56600","1089534","否"
"254","京东CPS","732204","购物客91jili","2014-08-02 20:37:17","1716651601'","3","","1","76.10000","2014-09-29 21:40:34","1","76.10000","有效","正常","1.82640","1.82640","1056170","否"
"139","1号店CPS","732204","购物客91jili","2014-08-02 22:55:02","425620255496'","8050","","1","84.90000","2014-10-31 14:08:17","1","84.90000","有效","正常","1.78290","1.78290","1098609","否"
"139","1号店CPS","732204","购物客91jili","2014-08-02 22:55:02","425620255496'","8060","","1","15.80000","2014-10-31 14:08:17","1","15.80000","有效","正常","0.44240","0.44240","1098609","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-08-03 00:00:00","C01-9618899-1814209'","基本","B0026FBQ5A","1","17.20000","2015-01-23 17:41:21","1","17.20000","有效","正常","0.18200","0.18200","1092225","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-08-03 00:00:00","C02-8375131-2986231'","基本","B004BJ1Z82","1","27.90000","2015-01-26 09:59:56","1","0.84000","无效","正常","0.58800","0.0000","1098136","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-08-03 00:00:00","C01-9618899-1814209'","基本","B0093X2HTW","1","16.50000","2015-01-23 17:41:21","1","16.50000","有效","正常","0.17500","0.17500","1092225","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-08-03 00:00:00","C01-9299404-0403864'","基本","B009QWTOKA","1","60.88000","2015-01-23 17:41:21","1","60.88000","有效","正常","0.63700","0.63700","1054661","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-08-03 00:00:00","C01-3135933-3160024'","基本","B00B7DRCNM","1","540.00000","2015-01-23 17:41:21","1","540.00000","有效","正常","22.68000","22.68000","1052142","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-08-03 00:00:00","C01-9618899-1814209'","基本","B00B7VXAJ4","1","16.50000","2015-01-23 17:41:21","1","16.50000","有效","正常","0.17500","0.17500","1092225","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-08-03 00:00:00","C01-9299404-0403864'","基本","B00BSN9X7O","1","39.52000","2015-01-23 17:41:21","1","39.52000","有效","正常","0.41300","0.41300","1054661","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-08-03 00:00:00","C01-9618899-1814209'","基本","B00DUN5DRE","1","16.50000","2015-01-23 17:41:21","1","16.50000","有效","正常","0.17500","0.17500","1092225","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-08-03 00:00:00","C02-8375131-2986231'","基本","B00E3852YO","1","75.90000","2015-01-26 09:59:56","1","2.28000","无效","正常","1.59600","0.0000","1098136","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-08-03 00:00:00","C02-8375131-2986231'","基本","B00GXU44G2","1","26.20000","2015-01-26 09:59:56","1","0.79000","无效","正常","0.55300","0.0000","1098136","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-08-03 00:00:00","C02-8375131-2986231'","基本","B00KG2DBNU","1","22.80000","2015-01-26 09:59:56","1","0.68000","无效","正常","0.47600","0.0000","1098136","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-03 09:37:39","313876085'","A","","1","188.00000","2015-02-05 10:58:27","0","0.00000","无效","正常","6.58000","0.0000","1098896","否"
"254","京东CPS","732204","购物客91jili","2014-08-03 10:03:41","1717656860'","0","","1","499.00000","2014-09-29 16:48:00","1","499.00000","有效","正常","4.80000","4.80000","1063252","否"
"6951","1号商城CPS","732204","购物客91jili","2014-08-03 10:07:06","427472634782'","8002","","1","69.90000","2014-10-31 15:50:46","0","0.00000","无效","正常","0.69900","0.0000","1217934","否"
"6951","1号商城CPS","732204","购物客91jili","2014-08-03 10:07:06","427472634782'","8060","","1","72.25000","2014-10-31 15:28:45","1","29.95000","有效","正常","1.51720","0.62900","1217934","否"
"247","当当CPS","732204","购物客91jili","2014-08-03 10:23:30","9342876947'","服装","","1","128.00000","2014-12-10 14:21:39","0","0.00000","无效","正常","0.00000","0.0000","1098875","否"
"247","当当CPS","732204","购物客91jili","2014-08-03 10:30:18","9342905867'","服装","","1","128.00000","2014-12-10 14:21:39","0","0.00000","无效","正常","0.00000","0.0000","1098875","否"
"17307","当当高佣金CPS","732204","购物客91jili","2014-08-03 10:30:18","9342905867'","服装","1404443508","1","78.00000","2014-11-25 17:51:00","1","6.24000","无效","正常","4.36800","0.0000","1098875","否"
"254","京东CPS","732204","购物客91jili","2014-08-03 10:44:40","1717758370'","9","","1","150.00000","2014-09-29 21:40:34","1","150.00000","有效","正常","2.25000","2.25000","1089627","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-03 12:09:21","314032516'","A","","1","17.00000","2015-02-05 10:58:27","0","0.00000","无效","正常","0.59500","0.0000","1054661","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-03 12:09:21","314032516'","A","7345080","1","8.50000","2014-09-28 10:59:38","1","8.50000","有效","正常","0.29750","0.29750","1054661","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-03 12:09:21","314032516'","A","7345081","1","8.50000","2014-09-28 10:59:38","1","8.50000","有效","正常","0.29750","0.29750","1054661","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-03 12:39:59","314074816'","A","","1","49.60000","2015-02-05 10:58:27","0","0.00000","无效","正常","1.73600","0.0000","1049852","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-03 12:39:59","314074816'","A","7350155","1","24.80000","2014-09-28 10:59:38","1","24.80000","有效","正常","0.86800","0.86800","1049852","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-03 12:39:59","314074816'","A","7350156","1","24.80000","2014-09-28 10:59:38","1","24.80000","有效","正常","0.86800","0.86800","1049852","否"
"254","京东CPS","732204","购物客91jili","2014-08-03 17:53:35","1718807700'","18","","1","799.00000","2014-12-26 13:50:38","0","0.00000","无效","正常","14.38200","0.0000","1057989","否"
"6951","1号商城CPS","732204","购物客91jili","2014-08-03 19:07:59","432144997623'","8060","","1","59.90000","2014-10-31 15:28:45","1","59.90000","有效","正常","1.25790","1.25790","APIMemberId","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-03 20:33:08","314598952'","A","","1","54.00000","2015-02-05 10:58:27","0","0.00000","无效","正常","1.89000","0.0000","1056170","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-03 20:33:09","314598952'","A","7410206","1","54.00000","2015-02-05 10:58:27","0","0.00000","无效","正常","1.89000","0.0000","1056170","否"
"6951","1号商城CPS","732204","购物客91jili","2014-08-03 20:34:26","432847112623'","8060","","1","116.80000","2014-10-31 15:28:45","1","116.80000","有效","正常","2.45280","2.45280","1063610","否"
"227","乐蜂LafasoCPS","732204","购物客91jili","2014-08-03 21:28:33","6281964810004'","3","4364479","1","174.40000","2014-10-17 16:52:14","1","174.40000","有效","正常","5.23200","5.23200","1086909","否"
"227","乐蜂LafasoCPS","732204","购物客91jili","2014-08-03 21:28:33","6281964810004'","0","4364462","1","62.60000","2014-10-17 16:52:14","1","62.60000","有效","正常","3.13000","3.13000","1086909","否"
"227","乐蜂LafasoCPS","732204","购物客91jili","2014-08-03 21:28:33","6281964810004'","1","150171","1","64.90000","2014-10-17 16:52:14","1","64.90000","有效","正常","7.78800","7.78800","1086909","否"
"227","乐蜂LafasoCPS","732204","购物客91jili","2014-08-03 21:28:33","6281964810004'","1","2168460","1","0.00000","","0","0.00000","未确认","正常","0.00000","0.0000","1086909","否"
"227","乐蜂LafasoCPS","732204","购物客91jili","2014-08-03 21:28:33","6281964810004'","1","212284","2","0.00000","","0","0.00000","未确认","正常","0.00000","0.0000","1086909","否"
"247","当当CPS","732204","购物客91jili","2014-08-03 21:47:17","9345765900'","童书","","1","39.60000","2014-10-27 16:52:39","1","39.60000","有效","正常","0.79200","0.79200","1080765","否"
"254","京东CPS","732204","购物客91jili","2014-08-03 22:27:07","1719486600'","22","","1","66.00000","2014-12-26 13:50:38","0","0.00000","无效","正常","0.00000","0.0000","1190419","否"
"139","1号店CPS","732204","购物客91jili","2014-08-03 23:03:30","434407574706'","8002","","1","18.00000","2014-12-03 16:34:52","0","0.00000","无效","正常","0.18000","0.0000","1204271","否"
"139","1号店CPS","732204","购物客91jili","2014-08-03 23:03:30","434407574706'","8810","","1","29.90000","2014-12-03 16:34:52","0","0.00000","无效","正常","0.29900","0.0000","1204271","否"
"139","1号店CPS","732204","购物客91jili","2014-08-03 23:03:30","434407574706'","8050","","1","3.80000","2014-12-03 16:34:52","0","0.00000","无效","正常","0.07980","0.0000","1204271","否"
"139","1号店CPS","732204","购物客91jili","2014-08-03 23:10:01","434472932706'","8002","","1","18.00000","2014-10-31 14:08:17","1","18.00000","有效","正常","0.18000","0.18000","1204271","否"
"139","1号店CPS","732204","购物客91jili","2014-08-03 23:10:01","434472932706'","8810","","1","29.90000","2014-10-31 14:08:17","1","29.90000","有效","正常","0.29900","0.29900","1204271","否"
"139","1号店CPS","732204","购物客91jili","2014-08-03 23:10:01","434472932706'","8050","","1","3.80000","2014-10-31 14:08:17","1","3.80000","有效","正常","0.07980","0.07980","1204271","否"
"6858","亚马逊返点站CPS","732204","购物客91jili","2014-08-04 00:00:00","C02-2617491-8569416'","基本","B00CK2U10U","1","130.00000","2015-01-23 17:41:21","1","130.00000","有效","正常","0.91000","0.91000","1051313","否"
"254","京东CPS","732204","购物客91jili","2014-08-04 09:46:49","1720137894'","0","","1","90.90000","2014-12-26 13:50:38","0","0.00000","无效","正常","0.00000","0.0000","1054228","否"
"254","京东CPS","732204","购物客91jili","2014-08-04 09:46:49","1720137890'","0","","1","55.80000","2014-12-26 13:50:38","0","0.00000","无效","正常","0.00000","0.0000","1054228","否"
"254","京东CPS","732204","购物客91jili","2014-08-04 09:46:49","1720136048'","0","","1","146.70000","2014-12-26 13:50:38","0","0.00000","无效","正常","0.00000","0.0000","1054228","否"
"6951","1号商城CPS","732204","购物客91jili","2014-08-04 09:56:10","436277123471'","8002","","1","16.80000","2014-10-31 15:28:45","1","16.80000","有效","正常","0.16800","0.16800","1107111","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-04 10:10:17","314761029'","A","","1","99.00000","2015-02-05 10:58:27","0","0.00000","无效","正常","3.46500","0.0000","1173324","否"
"6198","大众点评CPS","732204","购物客91jili","2014-08-04 10:10:17","314761029'","A","7427702","1","98.00000","2014-09-28 10:59:38","1","98.00000","有效","正常","3.43000","3.43000","1173324","否"
"254","京东CPS","732204","购物客91jili","2014-08-04 10:20:02","1720164771'","18","","1","80.00000","2014-12-26 13:50:38","0","0.00000","无效","正常","1.44000","0.0000","1054228","否"
"254","京东CPS","732204","购物客91jili","2014-08-04 10:50:50","1720334060'","22","","1","59.00000","2014-12-26 13:50:38","0","0.00000","无效","正常","0.00000","0.0000","1105467","否"
"254","京东CPS","732204","购物客91jili","2014-08-04 10:50:50","1720334056'","3","","1","222.30000","2014-09-29 19:24:13","1","222.25000","有效","正常","5.33520","5.33400","1105467","否"
"254","京东CPS","732204","购物客91jili","2014-08-04 10:50:50","1720262411'","3","","1","222.30000","2014-12-26 13:50:38","0","0.00000","无效","正常","5.33520","0.0000","1105467","否"
"254","京东CPS","732204","购物客91jili","2014-08-04 10:50:50","1720262411'","22","","1","59.00000","2014-12-26 13:50:38","0","0.00000","无效","正常","0.00000","0.0000","1105467","否"
"247","当当CPS","732204","购物客91jili","2014-08-04 12:02:54","9347836544'","出版物--$--金卡会员","","1","123.20000","2014-10-27 16:52:39","1","123.20000","有效","正常","2.46400","2.46400","1107127","否"
"254","京东CPS","732204","购物客91jili","2014-08-04 13:08:29","1720705074'","0","","1","49.00000","2014-12-26 13:50:38","0","0.00000","无效","正常","0.00000","0.0000","1153918","否"
"254","京东CPS","732204","购物客91jili","2014-08-04 13:08:29","1720705082'","0","","1","1951.00000","2014-09-29 16:48:00","1","1951.00000","有效","正常","8.40000","8.40000","1153918","否"
"254","京东CPS","732204","购物客91jili","2014-08-04 13:08:29","1720657109'","0","","1","2000.00000","2014-12-26 13:50:38","0","0.00000","无效","正常","8.40000","0.0000","1153918","否"
"254","京东CPS","732204","购物客91jili","2014-08-04 13:57:31","1720845372'","0","","1","209.00000","2014-09-29 17:52:29","1","209.00000","有效","正常","3.00000","3.00000","1095224","否"
"7023","本来生活CPS","732204","购物客91jili","2014-08-04 14:00:27","1001363077'","B","27513","1","6.70000","2014-09-25 16:20:39","1","3.22000","有效","正常","0.46900","0.22540","APIMemberId","否"
"7023","本来生活CPS","732204","购物客91jili","2014-08-04 14:00:27","1001363077'","B","15924","1","23.80000","2014-09-25 16:20:39","1","11.43000","有效","正常","1.66600","0.80010","APIMemberId","否"
"7023","本来生活CPS","732204","购物客91jili","2014-08-04 14:00:27","1001363077'","B","31912","1","33.00000","2014-09-25 16:20:39","1","15.85000","有效","正常","2.31000","1.10950","APIMemberId","否"
