"活动ID","活动名称","网站ID","网站名称","下单时间","订单编号","商品类别","商品编号","收订订单数","收订订单金额","确认时间","有效订单数","有效订单金额","业绩状态","业绩类型","预计佣金","确认佣金","反馈标签","是否超级返推广"
"5402","美团网CPS","732204","购物客91jili","2014-12-01 07:19:54","817930105-6'","O","8567598","1","2.20000","2015-03-26 16:41:55","0","0.00000","无效","正常","0.02640","0.0000","1101293","否"
"5402","美团网CPS","732204","购物客91jili","2014-12-01 07:19:54","817930105-7'","O","8567598","1","2.20000","2015-03-26 16:41:55","0","0.00000","无效","正常","0.02640","0.0000","1101293","否"
"5402","美团网CPS","732204","购物客91jili","2014-12-01 07:19:54","817930105-8'","O","8567598","1","2.20000","2015-03-26 16:41:55","0","0.00000","无效","正常","0.02640","0.0000","1101293","否"
"5402","美团网CPS","732204","购物客91jili","2014-12-01 07:19:54","817930105-9'","O","8567598","1","2.20000","2015-03-26 16:41:55","0","0.00000","无效","正常","0.02640","0.0000","1101293","否"
"5402","美团网CPS","732204","购物客91jili","2014-12-01 07:19:54","817930105-10'","O","8567598","1","2.20000","2015-03-26 16:41:55","0","0.00000","无效","正常","0.02640","0.0000","1101293","否"
"5402","美团网CPS","732204","购物客91jili","2014-12-01 07:19:54","817930105-11'","O","8567598","1","2.20000","2015-03-26 16:41:55","0","0.00000","无效","正常","0.02640","0.0000","1101293","否"
"254","京东CPS","732204","购物客91jili","2014-12-01 09:51:43","7105326466'","0","","1","369.00000","2015-01-28 18:24:42","1","369.00000","有效","正常","4.80000","4.80000","1090251","否"
"254","京东CPS","732204","购物客91jili","2014-12-01 10:11:45","7106418309'","0","","1","29.70000","2015-04-10 15:07:07","0","0.00000","无效","正常","0.00000","0.0000","1219335","否"
"254","京东CPS","732204","购物客91jili","2014-12-01 10:11:45","7106418305'","0","","1","17.00000","2015-04-10 15:07:07","0","0.00000","无效","正常","0.00000","0.0000","1219335","否"
"254","京东CPS","732204","购物客91jili","2014-12-01 10:11:45","7105464159'","0","","1","217.00000","2015-01-28 18:24:42","1","217.00000","有效","正常","3.00000","3.00000","1219335","否"
"254","京东CPS","732204","购物客91jili","2014-12-01 10:11:45","7105464147'","0","","1","263.70000","2015-04-10 15:07:07","0","0.00000","无效","正常","3.00000","0.0000","1219335","否"
"247","当当CPS","732204","购物客91jili","2014-12-01 11:00:24","11342846127'","服装--$--银卡会员","","1","99.00000","2015-03-26 14:10:09","0","0.00000","无效","正常","0.00000","0.0000","1098875","否"
"17307","当当高佣金CPS","732204","购物客91jili","2014-12-01 11:00:24","11342846127'","服装","1115330405","1","4.00000","2015-02-25 11:21:05","1","4.00000","有效","正常","0.24000","0.24000","1098875","否"
"254","京东CPS","732204","购物客91jili","2014-12-01 12:24:30","7107363473'","18","","1","229.00000","2015-01-29 11:57:24","1","229.00000","有效","正常","4.12200","4.12200","1126770","否"
"254","京东CPS","732204","购物客91jili","2014-12-01 13:34:15","7107832421'","0","","1","62.80000","2015-04-10 15:07:07","0","0.00000","无效","正常","0.00000","0.0000","1049593","否"
"254","京东CPS","732204","购物客91jili","2014-12-01 13:34:15","7106897734'","0","","1","56.90000","2015-04-10 15:07:07","0","0.00000","无效","正常","0.00000","0.0000","1049593","否"
"254","京东CPS","732204","购物客91jili","2014-12-01 13:34:15","7106897738'","0","","1","5.90000","2015-04-10 15:07:07","0","0.00000","无效","正常","0.00000","0.0000","1049593","否"
"254","京东CPS","732204","购物客91jili","2014-12-01 13:40:18","7106921959'","0","","1","798.00000","2015-01-28 18:24:42","1","798.00000","有效","正常","5.40000","5.40000","APIMemberId","否"
"139","1号店CPS","732204","购物客91jili","2014-12-01 15:04:41","1776825255512'","基本","21031180","1","31.90000","2015-02-26 09:45:04","1","31.90000","有效","正常","0.33500","0.33500","1056946","否"
"139","1号店CPS","732204","购物客91jili","2014-12-01 15:04:41","1776825255512'","基本","14170434","1","1.00000","2015-02-26 09:45:04","1","1.00000","有效","正常","0.02800","0.02800","1056946","否"
"139","1号店CPS","732204","购物客91jili","2014-12-01 15:04:41","1776825255512'","基本","966549","1","9.90000","2015-02-26 09:45:04","1","9.90000","有效","正常","0.21480","0.21480","1056946","否"
"139","1号店CPS","732204","购物客91jili","2014-12-01 15:04:41","1776825255512'","基本","4489480","1","31.80000","2015-02-26 09:45:04","1","31.80000","有效","正常","0.66780","0.66780","1056946","否"
"139","1号店CPS","732204","购物客91jili","2014-12-01 15:04:41","1776825255512'","基本","966559","1","11.90000","2015-02-26 09:45:04","1","11.90000","有效","正常","0.25820","0.25820","1056946","否"
"139","1号店CPS","732204","购物客91jili","2014-12-01 15:04:41","1776825255512'","基本","1256198","1","17.00000","2015-02-26 09:45:04","1","17.00000","有效","正常","0.47600","0.47600","1056946","否"
"254","京东CPS","732204","购物客91jili","2014-12-01 21:24:08","7111102529'","0","","1","39.00000","2015-04-10 15:07:07","0","0.00000","无效","正常","0.00000","0.0000","1232868","否"
"254","京东CPS","732204","购物客91jili","2014-12-01 21:24:08","7110158718'","0","","1","39.00000","2015-04-10 15:07:07","0","0.00000","无效","正常","0.00000","0.0000","1232868","否"
"254","京东CPS","732204","购物客91jili","2014-12-01 21:24:08","7110158718'","9","","1","50.00000","2015-04-10 15:07:07","0","0.00000","无效","正常","0.75000","0.0000","1232868","否"
"254","京东CPS","732204","购物客91jili","2014-12-01 21:24:08","7110150599'","9","","1","50.00000","2015-01-29 11:57:24","1","50.00000","有效","正常","0.75000","0.75000","1232868","否"
"4501","母婴之家CPS","732204","购物客91jili","2014-12-01 21:27:50","8314320'","13","82001","1","198.00000","2015-01-29 16:41:48","1","198.00000","有效","正常","1.98000","1.98000","1076017","否"
"254","京东CPS","732204","购物客91jili","2014-12-01 22:17:38","7110578647'","0","","1","16.90000","2015-04-10 15:07:07","0","0.00000","无效","正常","0.00000","0.0000","1093537","否"
"4501","母婴之家CPS","732204","购物客91jili","2014-12-02 00:13:00","8317138'","13","33204","1","155.00000","2015-01-29 16:44:59","0","0.00000","无效","正常","1.55000","0.0000","1076017","否"
"6779","猪八戒网CPS","732204","购物客91jili","2014-12-02 12:50:57","4952799'","基本","","1","600.00000","2015-02-13 13:41:17","0","0.00000","无效","正常","60.00000","0.0000","1122704","否"
"6779","猪八戒网CPS","732204","购物客91jili","2014-12-02 13:12:54","4952913'","基本","","1","600.00000","2015-02-13 13:41:17","0","0.00000","无效","正常","60.00000","0.0000","1122704","否"
"247","当当CPS","732204","购物客91jili","2014-12-02 15:47:52","11350831885'","童书--$--钻石会员","","1","48.60000","2015-02-25 10:31:50","1","48.60000","有效","正常","0.97200","0.97200","1117785","否"
"254","京东CPS","732204","购物客91jili","2014-12-02 16:23:02","7116900416'","0","","1","2588.00000","2015-01-28 18:24:42","1","2588.00000","有效","正常","9.60000","9.60000","1227753","否"
"6672","壹药网CPS","732204","购物客91jili","2014-12-02 21:04:12","20141202210412649816'","1","1086816","1","34.90000","2015-01-27 14:35:30","1","34.90000","有效","正常","2.44300","2.44300","1078247","否"
"254","京东CPS","732204","购物客91jili","2014-12-03 05:43:26","7120165708'","0","","1","99.00000","2015-04-10 15:07:07","0","0.00000","无效","正常","0.00000","0.0000","1066439","否"
"254","京东CPS","732204","购物客91jili","2014-12-03 05:43:26","7119169819'","0","","1","78.00000","2015-04-10 15:07:07","0","0.00000","无效","正常","0.00000","0.0000","1066439","否"
"254","京东CPS","732204","购物客91jili","2014-12-03 05:43:26","7119169815'","0","","1","177.00000","2015-04-10 15:07:07","0","0.00000","无效","正常","3.00000","0.0000","1066439","否"
"6672","壹药网CPS","732204","购物客91jili","2014-12-03 08:56:35","20141203085635369345'","1","1089532","1","89.00000","2015-01-27 14:35:30","1","89.00000","有效","正常","6.23000","6.23000","1078247","否"
"247","当当CPS","732204","购物客91jili","2014-12-03 11:19:55","11355236346'","运动健康","","1","149.00000","2015-03-26 14:10:09","0","0.00000","无效","正常","0.00000","0.0000","1062825","否"
"17307","当当高佣金CPS","732204","购物客91jili","2014-12-03 11:19:55","11355236346'","运动健康","1078356306","1","0.00000","2015-03-26 14:11:00","1","0.00000","无效","正常","0.00000","0.0000","1062825","否"
"254","京东CPS","732204","购物客91jili","2014-12-03 12:42:44","7122180701'","0","","1","148.60000","2015-04-10 15:07:07","0","0.00000","无效","正常","0.00000","0.0000","1064937","否"
"254","京东CPS","732204","购物客91jili","2014-12-03 12:42:44","7121216938'","0","","1","14.00000","2015-04-10 15:07:07","0","0.00000","无效","正常","0.00000","0.0000","1064937","否"
"254","京东CPS","732204","购物客91jili","2014-12-03 12:42:44","7122180693'","0","","1","162.60000","2015-04-10 15:07:07","0","0.00000","无效","正常","3.00000","0.0000","1064937","否"
"4459","苏宁易购CPS","732204","购物客91jili","2014-12-03 14:41:37","9006095257'","基本","9065945117","1","5399.00000","2015-03-02 17:50:24","0","0.00000","无效","正常","20.00000","0.0000","1255909","否"
"297","携程旅行网CPS","732204","购物客91jili","2014-12-03 16:47:19","294096025'","H","","1","1570.00000","","0","0.00000","未确认","正常","47.10000","0.0000","1177094","否"
"297","携程旅行网CPS","732204","购物客91jili","2014-12-03 16:51:52","294097464'","H","","1","1570.00000","2015-03-20 10:14:59","1","600.00000","有效","正常","47.10000","18.00000","1177094","否"
"297","携程旅行网CPS","732204","购物客91jili","2014-12-03 17:00:32","1155355981'","F","","1","402.00000","2015-01-27 14:20:57","1","305.00000","有效","正常","1.20600","0.91500","1177094","否"
"297","携程旅行网CPS","732204","购物客91jili","2014-12-03 17:03:28","1155357504'","F","","1","402.00000","2015-01-27 14:20:57","1","305.00000","有效","正常","1.20600","0.91500","1177094","否"
"6672","壹药网CPS","732204","购物客91jili","2014-12-03 21:11:42","20141203211142329948'","1","1077912","1","0.00000","2015-01-27 14:35:30","1","129.80000","有效","正常","0.00000","9.08600","1261238","否"
"6672","壹药网CPS","732204","购物客91jili","2014-12-03 21:11:42","20141203211142329948'","1","778440","1","13.90000","2015-04-08 17:59:56","0","0.00000","无效","正常","0.97300","0.0000","1261238","否"
"6672","壹药网CPS","732204","购物客91jili","2014-12-03 21:11:42","20141203211142329948'","1","780113","1","0.00000","2015-04-08 17:59:56","0","0.00000","无效","正常","0.00000","0.0000","1261238","否"
"6672","壹药网CPS","732204","购物客91jili","2014-12-03 21:11:42","20141203211142329948'","1","780237","2","22.00000","2015-04-08 17:59:56","0","0.00000","无效","正常","1.54000","0.0000","1261238","否"
"6672","壹药网CPS","732204","购物客91jili","2014-12-03 21:11:42","20141203211142329948'","1","799518","1","49.00000","2015-04-08 17:59:56","0","0.00000","无效","正常","3.43000","0.0000","1261238","否"
"6672","壹药网CPS","732204","购物客91jili","2014-12-03 21:11:42","20141203211142329948'","1","801014","1","54.90000","2015-04-08 17:59:56","0","0.00000","无效","正常","3.84300","0.0000","1261238","否"
"4102","中粮我买网CPS","732204","购物客91jili","2014-12-03 23:01:59","GZ14120322515455'","6060","535093","2","48.06000","2015-03-16 14:56:57","1","48.07000","有效","正常","0.33640","0.33650","1158659","否"
"4102","中粮我买网CPS","732204","购物客91jili","2014-12-03 23:01:59","GZ14120322515455'","6900","64873","2","56.28000","2015-03-16 14:56:57","1","56.29000","有效","正常","1.96980","1.97010","1158659","否"
"4102","中粮我买网CPS","732204","购物客91jili","2014-12-03 23:01:59","GZ14120322515455'","7100","510369","1","4.63000","2015-03-16 14:56:57","1","4.63000","有效","正常","0.12960","0.12960","1158659","否"
"4102","中粮我买网CPS","732204","购物客91jili","2014-12-03 23:01:59","GZ14120322515455'","6200","577740","1","46.18000","","0","0.00000","未确认","正常","0.00000","0.0000","1158659","否"
"4102","中粮我买网CPS","732204","购物客91jili","2014-12-03 23:01:59","GZ14120322515455'","6200","501406","2","2.26000","","0","0.00000","未确认","正常","0.00000","0.0000","1158659","否"
"4102","中粮我买网CPS","732204","购物客91jili","2014-12-03 23:01:59","GZ14120322515455'","7100","510412","1","8.12000","2015-03-16 14:56:57","1","8.12000","有效","正常","0.22740","0.22740","1158659","否"
"4102","中粮我买网CPS","732204","购物客91jili","2014-12-03 23:01:59","GZ14120322515455'","7100","532429","1","4.25000","2015-03-16 14:56:57","1","4.25000","有效","正常","0.11900","0.11900","1158659","否"
"4102","中粮我买网CPS","732204","购物客91jili","2014-12-03 23:10:08","BJ14120322515555'","6801","541303","2","96.00000","2015-03-16 14:56:57","1","96.00000","有效","正常","1.34400","1.34400","1158659","否"
"6712","顺丰优选CPS","732204","购物客91jili","2014-12-03 23:31:46","9201412030029068'","0402","1400049324","1","0.00000","2015-03-18 18:00:49","0","0.00000","无效","正常","0.00000","0.0000","1158659","否"
"6712","顺丰优选CPS","732204","购物客91jili","2014-12-03 23:31:47","9201412030029068'","08","1800013743","1","33.80000","2015-02-27 17:44:15","1","33.80000","有效","正常","2.19700","2.19700","1158659","否"
"6712","顺丰优选CPS","732204","购物客91jili","2014-12-03 23:31:47","9201412030029068'","08","1800015820","1","14.80000","2015-02-27 17:44:15","1","14.80000","有效","正常","0.96200","0.96200","1158659","否"
"6712","顺丰优选CPS","732204","购物客91jili","2014-12-03 23:31:47","9201412030029068'","08","1800015821","1","69.00000","2015-02-27 17:44:15","1","69.00000","有效","正常","4.48500","4.48500","1158659","否"
"6712","顺丰优选CPS","732204","购物客91jili","2014-12-03 23:31:47","9201412030029068'","06","1600015850","1","25.00000","2015-02-27 17:44:15","1","25.00000","有效","正常","0.87500","0.87500","1158659","否"
"6712","顺丰优选CPS","732204","购物客91jili","2014-12-03 23:31:47","9201412030029068'","03","1300017444","1","9.90000","2015-02-27 17:44:15","1","9.90000","有效","正常","0.34650","0.34650","1158659","否"
"6712","顺丰优选CPS","732204","购物客91jili","2014-12-03 23:31:47","9201412030029068'","0402","1400026611","1","33.00000","2015-02-27 17:44:15","1","33.00000","有效","正常","1.84800","1.84800","1158659","否"
"6712","顺丰优选CPS","732204","购物客91jili","2014-12-03 23:31:47","9201412030029068'","08","1800037181","1","19.90000","2015-02-27 17:44:15","1","19.90000","有效","正常","1.29350","1.29350","1158659","否"
"249","红孩子CPS","732204","购物客91jili","2014-12-04 09:41:55","8011617020'","母婴","8065555038","1","128.00000","2015-03-11 11:01:59","0","0.00000","无效","正常","1.79200","0.0000","APIMemberId","否"
"249","红孩子CPS","732204","购物客91jili","2014-12-04 09:41:55","8011617020'","母婴","8065555037","1","116.00000","2015-01-23 18:34:01","1","69.12000","有效","正常","1.62400","0.96770","APIMemberId","否"
"4459","苏宁易购CPS","732204","购物客91jili","2014-12-04 09:41:55","8011617020'","基本","8065555039","1","95.00000","2015-01-23 18:38:23","1","94.32000","有效","正常","0.00000","0.00000","APIMemberId","否"
"5402","美团网CPS","732204","购物客91jili","2014-12-04 10:45:11","823110606-1'","O","26837509","1","88.00000","2015-01-28 12:00:32","1","83.00000","有效","正常","1.05600","0.99600","1067156","否"
"254","京东CPS","732204","购物客91jili","2014-12-04 12:37:17","7135705209'","0","","1","218.00000","2015-04-10 15:07:07","0","0.00000","无效","正常","3.00000","0.0000","1057574","否"
"254","京东CPS","732204","购物客91jili","2014-12-04 13:34:44","7136445697'","0","","1","110.70000","2015-04-10 15:07:07","0","0.00000","无效","正常","0.00000","0.0000","1083643","否"
"254","京东CPS","732204","购物客91jili","2014-12-04 14:04:06","7136848188'","0","","1","84.50000","2015-04-10 15:07:07","0","0.00000","无效","正常","0.00000","0.0000","91","否"
"254","京东CPS","732204","购物客91jili","2014-12-04 15:18:03","7136852159'","7","","1","369.00000","2015-01-28 22:11:57","1","369.00000","有效","正常","7.74900","7.74900","1073637","否"
"254","京东CPS","732204","购物客91jili","2014-12-04 15:44:26","7137205507'","23","","1","159.00000","2015-01-28 22:11:57","1","159.00000","有效","正常","1.90800","1.90800","1149754","否"
"254","京东CPS","732204","购物客91jili","2014-12-04 17:27:22","7138799170'","18","","1","337.00000","2015-01-28 22:11:57","1","307.00000","有效","正常","6.06600","5.52600","APIMemberId","否"
"5402","美团网CPS","732204","购物客91jili","2014-12-04 17:36:01","823984281-1'","O","26513048","1","68.00000","2015-03-26 16:41:55","0","0.00000","无效","正常","0.81600","0.0000","1067156","否"
"254","京东CPS","732204","购物客91jili","2014-12-04 21:53:10","7148711021'","22","","1","87.00000","2015-04-10 15:07:07","0","0.00000","无效","正常","0.00000","0.0000","1064731","否"
"139","1号店CPS","732204","购物客91jili","2014-12-05 09:23:59","1816393243285'","基本","10246818","1","7.93000","2015-03-11 11:54:04","1","7.93000","无效","正常","0.22200","0.0000","1054217","否"
"139","1号店CPS","732204","购物客91jili","2014-12-05 09:23:59","1816393243285'","基本","8396","1","19.69000","2015-03-11 11:54:04","1","19.69000","无效","正常","0.55130","0.0000","1054217","否"
"139","1号店CPS","732204","购物客91jili","2014-12-05 09:23:59","1816393243285'","基本","9952","1","7.54000","2015-03-11 11:54:04","1","7.54000","无效","正常","0.21110","0.0000","1054217","否"
"139","1号店CPS","732204","购物客91jili","2014-12-05 09:23:59","1816393243285'","基本","2471335","1","10.40000","2015-03-11 11:54:04","1","10.40000","无效","正常","0.29120","0.0000","1054217","否"
"139","1号店CPS","732204","购物客91jili","2014-12-05 09:23:59","1816393243285'","基本","950476","1","4.12000","2015-03-11 11:54:04","1","4.12000","无效","正常","0.11540","0.0000","1054217","否"
"139","1号店CPS","732204","购物客91jili","2014-12-05 09:23:59","1816393243285'","基本","4452838","1","8.10000","2015-03-11 11:54:04","1","8.10000","无效","正常","0.22680","0.0000","1054217","否"
"139","1号店CPS","732204","购物客91jili","2014-12-05 09:23:59","1816393243285'","基本","8407","1","11.52000","2015-03-11 11:54:04","1","11.52000","无效","正常","0.32260","0.0000","1054217","否"
"254","京东CPS","732204","购物客91jili","2014-12-05 10:18:16","7172039278'","0","","1","218.00000","2015-04-10 15:07:07","0","0.00000","无效","正常","3.00000","0.0000","1080765","否"
"254","京东CPS","732204","购物客91jili","2014-12-05 10:19:21","7172081919'","9","","1","299.00000","2015-04-10 15:07:07","0","0.00000","无效","正常","4.48500","0.0000","1066315","否"
"254","京东CPS","732204","购物客91jili","2014-12-05 10:24:08","7172227683'","9","","1","119.60000","2015-04-10 15:07:07","0","0.00000","无效","正常","1.79400","0.0000","1066315","否"
"254","京东CPS","732204","购物客91jili","2014-12-05 11:14:43","7174090735'","0","","1","222.00000","2015-04-10 15:07:07","0","0.00000","无效","正常","3.00000","0.0000","1064710","否"
"6198","大众点评CPS","732204","购物客91jili","2014-12-05 11:17:21","450808194'","A","","1","29.00000","2015-03-16 10:34:06","0","0.00000","无效","正常","0.66700","0.0000","1147734","否"
"6198","大众点评CPS","732204","购物客91jili","2014-12-05 11:17:21","450808194'","A","15120053","1","29.00000","2015-03-16 10:34:06","0","0.00000","无效","正常","0.66700","0.0000","1147734","否"
"5402","美团网CPS","732204","购物客91jili","2014-12-05 11:53:49","825164338-2'","O","26066665","1","10.80000","2015-01-28 12:00:32","1","10.80000","有效","正常","0.12960","0.12960","1067156","否"
"5402","美团网CPS","732204","购物客91jili","2014-12-05 11:53:49","825164338-1'","O","26066665","1","10.80000","2015-01-28 12:00:32","1","10.80000","有效","正常","0.12960","0.12960","1067156","否"
"5402","美团网CPS","732204","购物客91jili","2014-12-05 11:55:58","825172664-1'","O","26066665","1","10.80000","2015-01-28 12:00:32","1","10.80000","有效","正常","0.12960","0.12960","1067156","否"
"5402","美团网CPS","732204","购物客91jili","2014-12-05 11:58:06","825180725-1'","O","26911102","1","9.90000","2015-01-28 12:00:32","1","9.90000","有效","正常","0.11880","0.00000","1067156","否"
"5402","美团网CPS","732204","购物客91jili","2014-12-05 11:58:06","825180725-2'","O","26911102","1","9.90000","2015-01-28 12:00:32","1","9.90000","有效","正常","0.11880","0.00000","1067156","否"
"5402","美团网CPS","732204","购物客91jili","2014-12-05 11:58:06","825180725-3'","O","26911102","1","9.90000","2015-01-28 12:00:32","1","9.90000","有效","正常","0.11880","0.00000","1067156","否"
"247","当当CPS","732204","购物客91jili","2014-12-05 17:01:41","11368189746'","出版物--$--钻石会员","","1","77.50000","2015-02-25 10:31:50","1","77.50000","有效","正常","1.55000","1.55000","1127243","否"
"254","京东CPS","732204","购物客91jili","2014-12-05 20:57:38","7203745144'","0","","1","96.00000","2015-04-10 15:07:07","0","0.00000","无效","正常","0.00000","0.0000","1056543","否"
"247","当当CPS","732204","购物客91jili","2014-12-06 08:47:46","11370757888'","出版物--$--银卡会员","","1","51.90000","2015-03-26 14:10:09","0","0.00000","无效","正常","1.03800","0.0000","1064162","否"
"5402","美团网CPS","732204","购物客91jili","2014-12-06 11:35:04","827714245-1'","O","25013988","1","59.90000","2015-01-28 12:00:32","1","54.90000","有效","正常","0.71880","0.65880","1049667","否"
"254","京东CPS","732204","购物客91jili","2014-12-06 13:43:18","7242811768'","0","","1","239.40000","2015-01-28 18:24:42","1","239.40000","有效","正常","3.00000","3.00000","1114376","否"
"5402","美团网CPS","732204","购物客91jili","2014-12-06 17:06:20","828990792-1'","O","26932312","1","8.80000","2015-01-28 12:00:32","1","8.80000","有效","正常","0.10560","0.00000","1240046","否"
"254","京东CPS","732204","购物客91jili","2014-12-06 20:52:42","7257600709'","24","","1","29.90000","2015-01-28 22:11:57","1","14.95000","有效","正常","0.26910","0.13450","1107716","否"
"254","京东CPS","732204","购物客91jili","2014-12-06 21:04:17","7256981999'","7","","1","219.00000","2015-01-28 22:11:57","1","219.00000","有效","正常","4.59900","4.59900","1122999","否"
"254","京东CPS","732204","购物客91jili","2014-12-06 21:04:17","7256981999'","18","","1","0.00000","2015-04-10 15:12:31","0","0.00000","无效","正常","0.00000","0.0000","1122999","否"
"5227","聚美优品CPS","732204","购物客91jili","2014-12-06 21:10:18","178967329'","5","","1","94.00000","2015-02-27 14:58:34","1","94.00000","有效","正常","2.82000","2.82000","1086909","否"
"5227","聚美优品CPS","732204","购物客91jili","2014-12-06 21:10:18","178967329'","5","1039450","1","94.00000","","0","0.00000","未确认","正常","2.82000","0.0000","1086909","否"
"247","当当CPS","732204","购物客91jili","2014-12-06 23:41:37","11375766746'","食品--$--钻石会员","","1","264.90000","2015-03-26 14:10:09","0","0.00000","无效","正常","0.00000","0.0000","1111089","否"
"247","当当CPS","732204","购物客91jili","2014-12-06 23:41:37","11375766726'","食品--$--钻石会员","","1","50.70000","2015-03-26 14:10:09","0","0.00000","无效","正常","0.00000","0.0000","1111089","否"
"17307","当当高佣金CPS","732204","购物客91jili","2014-12-06 23:41:37","11375766726'","食品","60587660","1","33.80000","2015-02-25 11:21:05","1","50.70000","有效","正常","1.01400","1.52100","1111089","否"
"17307","当当高佣金CPS","732204","购物客91jili","2014-12-06 23:41:37","11375766726'","食品","60587652","1","16.90000","2015-03-26 14:11:00","1","16.90000","无效","正常","0.50700","0.0000","1111089","否"
"17307","当当高佣金CPS","732204","购物客91jili","2014-12-06 23:41:37","11375766746'","食品","1139960006","1","31.66000","2015-02-25 11:21:05","1","254.90000","有效","正常","0.94980","7.64700","1111089","否"
"17307","当当高佣金CPS","732204","购物客91jili","2014-12-06 23:41:37","11375766746'","食品","1139957206","1","69.08000","2015-03-26 14:11:00","1","69.08000","无效","正常","2.07240","0.0000","1111089","否"
"17307","当当高佣金CPS","732204","购物客91jili","2014-12-06 23:41:37","11375766746'","食品","1165235106","1","47.64000","2015-03-26 14:11:00","1","47.64000","无效","正常","1.42920","0.0000","1111089","否"
"17307","当当高佣金CPS","732204","购物客91jili","2014-12-06 23:41:37","11375766746'","食品","1137836206","1","106.52000","2015-03-26 14:11:00","1","106.52000","无效","正常","3.19560","0.0000","1111089","否"
"297","携程旅行网CPS","732204","购物客91jili","2014-12-07 00:32:11","294984305'","H","","1","159.00000","2015-01-27 14:20:57","1","159.00000","有效","正常","4.77000","4.77000","1086321","否"
"5402","美团网CPS","732204","购物客91jili","2014-12-07 08:25:51","830331890-1'","M","26701542","1","25.00000","2015-01-28 12:00:32","1","25.00000","有效","正常","0.17500","0.17500","1152563","否"
"5402","美团网CPS","732204","购物客91jili","2014-12-07 08:32:11","830337370-2'","O","26142953","1","6.90000","2015-01-28 12:00:32","1","6.90000","有效","正常","0.08280","0.00000","1152563","否"
"5402","美团网CPS","732204","购物客91jili","2014-12-07 08:32:11","830337370-1'","O","26142953","1","6.90000","2015-01-28 12:00:32","1","6.90000","有效","正常","0.08280","0.00000","1152563","否"
"247","当当CPS","732204","购物客91jili","2014-12-07 10:56:17","11376844407'","服装--$--银卡会员","","1","199.00000","2015-03-26 14:10:09","0","0.00000","无效","正常","0.00000","0.0000","1098875","否"
"247","当当CPS","732204","购物客91jili","2014-12-07 10:59:31","11376863147'","服装--$--银卡会员","","1","199.00000","2015-03-26 14:10:09","0","0.00000","无效","正常","0.00000","0.0000","1098875","否"
"17307","当当高佣金CPS","732204","购物客91jili","2014-12-07 10:59:31","11376863147'","服装","1008624105","1","149.00000","2015-02-25 11:21:05","1","149.00000","有效","正常","8.94000","8.94000","1098875","否"
"254","京东CPS","732204","购物客91jili","2014-12-07 11:11:45","7284061743'","0","","1","202.80000","2015-04-10 15:12:31","0","0.00000","无效","正常","3.00000","0.0000","1107716","否"
"254","京东CPS","732204","购物客91jili","2014-12-07 12:12:50","7286213575'","0","","1","299.00000","2015-04-10 15:12:31","0","0.00000","无效","正常","3.00000","0.0000","1067587","否"
"139","1号店CPS","732204","购物客91jili","2014-12-07 12:52:49","1840220090512'","基本","21366229","1","29.90000","2015-02-26 09:45:04","1","29.90000","有效","正常","0.83720","0.83720","1056946","否"
"139","1号店CPS","732204","购物客91jili","2014-12-07 12:52:49","1840220090512'","基本","1026234","1","39.80000","2015-02-26 09:45:04","1","39.80000","有效","正常","0.83580","0.83580","1056946","否"
