"活动ID","活动名称","网站ID","网站名称","下单时间","订单编号","商品类别","商品编号","收订订单数","收订订单金额","确认时间","有效订单数","有效订单金额","业绩状态","业绩类型","预计佣金","确认佣金","反馈标签","是否超级返推广"
"4102","中粮我买网CPS","732204","购物客91jili","2014-11-01 21:57:37","GZ14110121315935'","6200","501406","1","0.00000","2015-01-30 10:21:43","0","0.00000","无效","正常","0.00000","0.0000","1158659","否"
"4102","中粮我买网CPS","732204","购物客91jili","2014-11-01 21:57:37","GZ14110121315935'","7300","510386","1","0.00000","2015-01-30 10:21:43","0","0.00000","无效","正常","0.00000","0.0000","1158659","否"
"4102","中粮我买网CPS","732204","购物客91jili","2014-11-01 21:57:37","GZ14110121315935'","6900","530572","1","0.00000","2015-01-30 10:21:43","0","0.00000","无效","正常","0.00000","0.0000","1158659","否"
"4102","中粮我买网CPS","732204","购物客91jili","2014-11-01 21:57:37","GZ14110121315935'","7100","532333","1","0.00000","2015-01-30 10:21:43","0","0.00000","无效","正常","0.00000","0.0000","1158659","否"
"4102","中粮我买网CPS","732204","购物客91jili","2014-11-01 21:57:37","GZ14110121315935'","6200","558625","1","0.00000","2015-01-30 10:21:43","0","0.00000","无效","正常","0.00000","0.0000","1158659","否"
"4102","中粮我买网CPS","732204","购物客91jili","2014-11-01 21:57:37","GZ14110121315935'","6700","78641","1","0.00000","2015-01-30 10:21:43","0","0.00000","无效","正常","0.00000","0.0000","1158659","否"
"4102","中粮我买网CPS","732204","购物客91jili","2014-11-01 21:57:37","GZ14110121315935'","6060","510875","1","0.00000","2015-01-30 10:21:43","0","0.00000","无效","正常","0.00000","0.0000","1158659","否"
"4459","苏宁易购CPS","732204","购物客91jili","2014-11-02 12:41:15","1011585063'","基本","1063735135","1","52.90000","2015-01-12 15:27:31","0","0.00000","无效","正常","0.00000","0.0000","1083678","否"
"254","京东CPS","732204","购物客91jili","2014-11-02 14:11:41","4616889540'","24","","1","1998.00000","2014-12-29 16:02:13","1","1400.66667","有效","正常","17.98200","12.60600","1107716","否"
"247","当当CPS","732204","购物客91jili","2014-11-02 16:16:01","11141337827'","出版物--$--金卡会员","","1","14.40000","2015-01-16 18:19:01","1","14.40000","有效","正常","0.28800","0.28800","1198521","否"
"247","当当CPS","732204","购物客91jili","2014-11-02 16:16:01","11141337827'","童书--$--金卡会员","","1","92.80000","2015-01-16 18:19:01","1","92.80000","有效","正常","1.85600","1.85600","1198521","否"
"4709","拍鞋网CPS","732204","购物客91jili","2014-11-02 17:04:26","2014110217042664646'","4","71491940","1","149.00000","2014-12-30 15:30:46","1","149.00000","有效","正常","15.49600","15.49600","1067975","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-02 17:57:02","402365603'","A","","1","89.00000","2015-01-13 13:17:11","1","89.00000","有效","正常","2.49200","3.11500","1114245","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-02 17:57:02","402365603'","A","13581818","1","89.00000","","0","0.00000","未确认","正常","2.49200","0.0000","1114245","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-02 17:57:02","402365603'","olduser","13581818","1","89.00000","","0","0.00000","未确认","正常","2.49200","0.0000","1114245","否"
"4709","拍鞋网CPS","732204","购物客91jili","2014-11-02 18:08:09","2014110218080913132'","4","82967140","1","149.00000","2014-12-30 16:00:34","0","0.00000","无效","正常","15.49600","0.0000","APIMemberId","否"
"254","京东CPS","732204","购物客91jili","2014-11-02 19:00:51","4614394146'","18","","1","158.00000","2015-03-03 18:51:17","0","0.00000","无效","正常","2.84400","0.0000","1084915","否"
"139","1号店CPS","732204","购物客91jili","2014-11-02 20:21:05","1396698070964'","基本","10004","1","7.00000","2015-01-29 11:31:58","1","0.03500","有效","正常","0.02450","0.02450","1227753","否"
"139","1号店CPS","732204","购物客91jili","2014-11-02 20:21:05","1396698070964'","基本","1208251","1","9.90000","2015-01-29 11:31:58","1","0.39600","有效","正常","0.27720","0.27720","1227753","否"
"139","1号店CPS","732204","购物客91jili","2014-11-02 20:21:05","1396698070964'","基本","21035609","1","20.00000","2015-01-29 11:31:58","1","0.80000","有效","正常","0.56000","0.56000","1227753","否"
"139","1号店CPS","732204","购物客91jili","2014-11-02 20:21:05","1396698070964'","基本","39086","1","15.60000","2015-01-29 11:31:58","1","0.62400","有效","正常","0.43680","0.43680","1227753","否"
"139","1号店CPS","732204","购物客91jili","2014-11-02 20:21:05","1396698070964'","基本","31522356","1","59.00000","2015-01-29 11:31:58","1","0.88500","有效","正常","0.61950","0.61950","1227753","否"
"254","京东CPS","732204","购物客91jili","2014-11-03 14:26:01","4681756546'","9","","1","29.90000","2014-12-29 16:02:13","1","29.20000","有效","正常","0.44850","0.43800","1114514","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 16:36:41","403742044'","A","","1","13.90000","2015-01-13 13:17:11","1","1.39000","有效","正常","0.38920","0.04870","1086893","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 16:36:41","403742044'","A","13637546","1","1.39000","","0","0.00000","未确认","正常","0.04870","0.0000","1086893","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 16:36:41","403742044'","A","13637547","1","1.39000","2015-02-04 11:58:53","1","1.39000","有效","正常","0.04870","0.04870","1086893","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 16:36:41","403742044'","A","13637548","1","1.39000","2015-02-04 11:58:53","1","1.39000","有效","正常","0.04870","0.04870","1086893","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 16:36:41","403742044'","A","13637549","1","1.39000","2015-02-04 11:58:53","1","1.39000","有效","正常","0.04870","0.04870","1086893","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 16:36:41","403742044'","A","13637551","1","1.39000","2015-02-04 11:58:53","1","1.39000","有效","正常","0.04870","0.04870","1086893","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 16:36:41","403742044'","A","13637553","1","1.39000","2015-02-04 11:58:53","1","1.39000","有效","正常","0.04870","0.04870","1086893","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 16:36:41","403742044'","A","13637554","1","1.39000","2015-02-04 11:58:53","1","1.39000","有效","正常","0.04870","0.04870","1086893","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 16:36:41","403742044'","A","13637550","1","1.39000","2015-02-04 11:58:53","1","1.39000","有效","正常","0.04870","0.04870","1086893","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 16:36:41","403742044'","A","13637552","1","1.39000","2015-02-04 11:58:53","1","1.39000","有效","正常","0.04870","0.04870","1086893","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 16:36:41","403742044'","A","13637555","1","1.39000","2015-02-04 11:58:53","1","1.39000","有效","正常","0.04870","0.04870","1086893","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 16:36:41","403742044'","olduser","13637548","1","1.39000","","0","0.00000","未确认","正常","0.03890","0.0000","1086893","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 16:36:41","403742044'","olduser","13637550","1","1.39000","","0","0.00000","未确认","正常","0.03890","0.0000","1086893","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 16:36:41","403742044'","olduser","13637554","1","1.39000","","0","0.00000","未确认","正常","0.03890","0.0000","1086893","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 16:36:41","403742044'","olduser","13637555","1","1.39000","","0","0.00000","未确认","正常","0.03890","0.0000","1086893","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 16:36:41","403742044'","olduser","13637546","1","1.39000","","0","0.00000","未确认","正常","0.03890","0.0000","1086893","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 16:36:41","403742044'","olduser","13637547","1","1.39000","","0","0.00000","未确认","正常","0.03890","0.0000","1086893","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 16:36:41","403742044'","olduser","13637549","1","1.39000","","0","0.00000","未确认","正常","0.03890","0.0000","1086893","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 16:36:41","403742044'","olduser","13637551","1","1.39000","","0","0.00000","未确认","正常","0.03890","0.0000","1086893","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 16:36:41","403742044'","olduser","13637552","1","1.39000","","0","0.00000","未确认","正常","0.03890","0.0000","1086893","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 16:36:41","403742044'","olduser","13637553","1","1.39000","","0","0.00000","未确认","正常","0.03890","0.0000","1086893","否"
"247","当当CPS","732204","购物客91jili","2014-11-03 16:51:24","11147519765'","出版物--$--金卡会员","","1","59.40000","2015-02-25 17:53:08","0","0.00000","无效","正常","1.18800","0.0000","1119769","否"
"247","当当CPS","732204","购物客91jili","2014-11-03 16:53:22","11147533805'","出版物--$--金卡会员","","1","59.40000","2015-01-16 18:19:01","1","59.40000","有效","正常","1.18800","1.18800","1119769","否"
"4501","母婴之家CPS","732204","购物客91jili","2014-11-03 17:23:43","8058484'","2","91804","1","89.00000","2014-12-30 14:20:43","1","89.00000","有效","正常","4.45000","4.45000","1083678","否"
"4501","母婴之家CPS","732204","购物客91jili","2014-11-03 17:23:43","8058484'","1","116399","2","16.00000","2014-12-30 14:20:43","1","15.80000","有效","正常","0.80000","0.79000","1083678","否"
"4501","母婴之家CPS","732204","购物客91jili","2014-11-03 17:58:43","8058753'","13","106041","1","41.90000","2014-12-30 14:20:43","1","41.90000","有效","正常","0.41900","0.41900","1083678","否"
"4501","母婴之家CPS","732204","购物客91jili","2014-11-03 17:58:43","8058753'","13","57951","1","29.88000","2014-12-30 14:20:43","1","29.88000","有效","正常","0.29880","0.29880","1083678","否"
"4501","母婴之家CPS","732204","购物客91jili","2014-11-03 17:58:43","8058753'","13","95066","1","25.68000","2014-12-30 14:20:43","1","25.68000","有效","正常","0.25680","0.25680","1083678","否"
"4501","母婴之家CPS","732204","购物客91jili","2014-11-03 17:58:43","8058753'","13","117088","1","24.04000","2014-12-30 14:20:43","1","24.04000","有效","正常","0.24040","0.24040","1083678","否"
"254","京东CPS","732204","购物客91jili","2014-11-03 18:54:27","4705942922'","0","","1","199.00000","2014-12-29 21:48:18","1","199.00000","有效","正常","3.00000","3.00000","1067587","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 21:36:32","404263714'","A","","1","9.90000","","0","0.00000","未确认","正常","0.27720","0.0000","1240481","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 21:41:00","404269631'","A","","1","9.90000","2015-01-13 13:17:11","1","9.90000","有效","正常","0.27720","0.34650","1240481","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 21:41:00","404269631'","A","13644402","1","9.90000","","0","0.00000","未确认","正常","0.34650","0.0000","1240481","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 21:41:00","404269631'","olduser","13644402","1","9.90000","","0","0.00000","未确认","正常","0.27720","0.0000","1240481","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-03 22:05:35","404301172'","A","","1","23.80000","","0","0.00000","未确认","正常","0.66640","0.0000","1240481","否"
"297","携程旅行网CPS","732204","购物客91jili","2014-11-03 22:09:46","1105975685'","F","","1","60.00000","","0","0.00000","未确认","正常","0.18000","0.0000","1128210","否"
"254","京东CPS","732204","购物客91jili","2014-11-04 01:07:31","4725890010'","8","","1","899.00000","2015-03-03 18:51:17","0","0.00000","无效","正常","16.18200","0.0000","1071221","否"
"254","京东CPS","732204","购物客91jili","2014-11-04 08:39:39","4746925290'","3","","1","17.50000","2014-12-29 17:49:20","1","17.50000","有效","正常","0.42000","0.42000","1073372","否"
"254","京东CPS","732204","购物客91jili","2014-11-04 08:43:27","4747160974'","0","","1","59.80000","2015-03-03 18:51:17","0","0.00000","无效","正常","0.00000","0.0000","1073996","否"
"254","京东CPS","732204","购物客91jili","2014-11-04 09:08:27","4776722892'","6","","1","220.00000","2014-12-29 17:49:20","1","207.66667","有效","正常","3.96000","3.73800","1058786","否"
"254","京东CPS","732204","购物客91jili","2014-11-04 09:20:44","4777657876'","7","","1","89.00000","2014-12-29 17:49:20","1","89.00000","有效","正常","1.86900","1.86900","1058786","否"
"254","京东CPS","732204","购物客91jili","2014-11-04 09:55:34","4780220368'","0","","1","59.00000","2015-03-03 18:51:17","0","0.00000","无效","正常","0.00000","0.0000","1076935","否"
"139","1号店CPS","732204","购物客91jili","2014-11-04 11:00:54","1416168095789'","基本","35861","1","14.50000","2015-01-30 10:30:30","1","14.50000","无效","正常","0.40600","0.0000","1109658","否"
"139","1号店CPS","732204","购物客91jili","2014-11-04 11:00:54","1416168095789'","基本","4818138","1","32.00000","2015-01-30 10:30:30","1","32.00000","无效","正常","0.89600","0.0000","1109658","否"
"139","1号店CPS","732204","购物客91jili","2014-11-04 11:00:54","1416168095789'","基本","8248623","1","15.90000","2015-01-30 10:30:30","1","15.90000","无效","正常","0.45630","0.0000","1109658","否"
"139","1号店CPS","732204","购物客91jili","2014-11-04 11:00:54","1416168095789'","基本","2432767","1","16.80000","2015-01-30 10:30:30","1","16.80000","无效","正常","0.48220","0.0000","1109658","否"
"139","1号店CPS","732204","购物客91jili","2014-11-04 11:00:54","1416168095789'","基本","11179","1","12.90000","2015-01-30 10:30:30","1","12.90000","无效","正常","0.13540","0.0000","1109658","否"
"139","1号店CPS","732204","购物客91jili","2014-11-04 11:00:54","1416168095789'","基本","47957","1","19.90000","2015-01-30 10:30:30","1","19.90000","无效","正常","0.55720","0.0000","1109658","否"
"4501","母婴之家CPS","732204","购物客91jili","2014-11-04 11:12:09","8063962'","13","2898","1","7.50000","2015-03-02 16:45:19","0","0.00000","无效","正常","0.07500","0.0000","APIMemberId","否"
"4501","母婴之家CPS","732204","购物客91jili","2014-11-04 11:12:09","8063962'","13","84548","1","79.00000","2015-03-02 16:45:19","0","0.00000","无效","正常","0.79000","0.0000","APIMemberId","否"
"4501","母婴之家CPS","732204","购物客91jili","2014-11-04 11:12:09","8063962'","13","84904","1","999.00000","2015-03-02 16:45:19","0","0.00000","无效","正常","9.99000","0.0000","APIMemberId","否"
"4501","母婴之家CPS","732204","购物客91jili","2014-11-04 11:12:12","8063962'","8","2898","1","7.50000","2015-03-02 16:45:19","0","0.00000","无效","正常","0.22500","0.0000","APIMemberId","否"
"4501","母婴之家CPS","732204","购物客91jili","2014-11-04 11:12:12","8063962'","8","84548","1","79.00000","2015-03-02 16:45:19","0","0.00000","无效","正常","2.37000","0.0000","APIMemberId","否"
"4501","母婴之家CPS","732204","购物客91jili","2014-11-04 11:12:12","8063962'","10","84904","1","999.00000","2015-03-02 16:45:19","0","0.00000","无效","正常","29.97000","0.0000","APIMemberId","否"
"4501","母婴之家CPS","732204","购物客91jili","2014-11-04 11:15:40","8063986'","13","84904","1","999.00000","2015-03-02 16:45:19","0","0.00000","无效","正常","9.99000","0.0000","APIMemberId","否"
"4501","母婴之家CPS","732204","购物客91jili","2014-11-04 11:15:44","8063986'","10","84904","1","999.00000","2015-03-02 16:45:19","0","0.00000","无效","正常","29.97000","0.0000","APIMemberId","否"
"263","可得眼镜CPS","732204","购物客91jili","2014-11-04 12:04:28","RT141104120094'","97a4d65d-7b4b-4cb2-b87b-fcfbf8ff8354--$--93e1217b-2554-4287-97bc-864ef5f1c83c","8b7ef761-e4c3-44bb-a6b4-b3c3e9ef59ac","1","70.00000","2015-02-03 10:41:02","1","70.00000","有效","正常","4.55000","4.55000","APIMemberId","否"
"6951","1号商城CPS","732204","购物客91jili","2014-11-04 14:54:55","1420159335126'","基本","18926459","1","29.60000","2015-01-28 18:25:11","1","0.76960","有效","正常","0.41440","0.53870","1096387","否"
"247","当当CPS","732204","购物客91jili","2014-11-04 17:06:09","11154344667'","出版物","","1","78.60000","2015-01-16 18:19:01","1","53.31000","有效","正常","1.57200","1.06620","1146747","否"
"6226","百度糯米CPS","732204","购物客91jili","2014-11-04 20:43:46","534050037_1'","N","udji7irg","1","58.00000","2015-03-12 17:23:59","0","0.00000","无效","正常","2.03000","0.0000","1086321","否"
"6226","百度糯米CPS","732204","购物客91jili","2014-11-04 20:43:46","534050037_1'","O","udji7irg","1","58.00000","2015-03-12 17:23:59","0","0.00000","无效","正常","2.03000","0.0000","1086321","否"
"247","当当CPS","732204","购物客91jili","2014-11-04 20:53:34","11155581305'","童书","","1","42.80000","2015-01-16 18:19:01","1","42.80000","有效","正常","0.85600","0.85600","1062831","否"
"139","1号店CPS","732204","购物客91jili","2014-11-05 10:18:50","1430254034512'","基本","17782883","1","12.63000","2015-01-29 11:31:58","1","0.65676","有效","正常","0.35360","0.45980","1056946","否"
"139","1号店CPS","732204","购物客91jili","2014-11-05 10:18:50","1430254034512'","基本","998434","1","136.17000","2015-01-29 11:31:58","1","7.08084","有效","正常","3.81280","4.95650","1056946","否"
"139","1号店CPS","732204","购物客91jili","2014-11-05 10:18:50","1430254034512'","基本","4177547","1","39.00000","2015-01-29 11:31:58","1","2.02800","有效","正常","1.09200","1.41960","1056946","否"
"139","1号店CPS","732204","购物客91jili","2014-11-05 10:18:50","1430254034512'","基本","29102129","1","1.00000","2015-01-29 11:31:58","1","0.05200","有效","正常","0.02800","0.03640","1056946","否"
"254","京东CPS","732204","购物客91jili","2014-11-05 10:50:10","4867431957'","0","","1","69.00000","2015-03-03 18:51:17","0","0.00000","无效","正常","0.00000","0.0000","1067156","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-05 13:03:11","406316923'","A","","1","48.00000","2015-01-13 13:17:11","1","48.00000","有效","正常","1.68000","1.68000","1049057","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-05 13:03:11","406316923'","olduser","13713085","1","48.00000","","0","0.00000","未确认","正常","1.34400","0.0000","1049057","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-05 13:03:11","406316923'","A","13713085","1","48.00000","","0","0.00000","未确认","正常","1.68000","0.0000","1049057","否"
"254","京东CPS","732204","购物客91jili","2014-11-05 13:39:43","4849618510'","0","","1","149.00000","2015-03-03 18:51:17","0","0.00000","无效","正常","0.00000","0.0000","1132648","否"
"6951","1号商城CPS","732204","购物客91jili","2014-11-05 16:05:21","1436022791126'","基本","14542165","1","28.00000","2015-01-28 18:25:11","1","0.72800","有效","正常","0.39200","0.50960","1096387","否"
"254","京东CPS","732204","购物客91jili","2014-11-05 16:20:44","4886336633'","0","","1","118.90000","2015-03-03 18:51:17","0","0.00000","无效","正常","0.00000","0.0000","1096369","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-05 16:29:53","406617061'","A","","1","138.00000","2015-01-13 13:17:11","1","138.00000","有效","正常","4.83000","4.83000","APIMemberId","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-05 16:29:53","406617061'","olduser","13725414","1","138.00000","","0","0.00000","未确认","正常","3.86400","0.0000","APIMemberId","否"
"6198","大众点评CPS","732204","购物客91jili","2014-11-05 16:29:53","406617061'","A","13725414","1","138.00000","","0","0.00000","未确认","正常","4.83000","0.0000","APIMemberId","否"
"254","京东CPS","732204","购物客91jili","2014-11-05 16:46:35","4887266936'","0","","1","116.60000","2015-03-03 18:51:17","0","0.00000","无效","正常","0.00000","0.0000","1096369","否"
"254","京东CPS","732204","购物客91jili","2014-11-05 21:21:32","4902917305'","0","","1","69.00000","2015-03-03 18:51:17","0","0.00000","无效","正常","0.00000","0.0000","1105744","否"
"254","京东CPS","732204","购物客91jili","2014-11-05 21:23:00","4593931195'","9","","1","125.00000","2015-03-03 18:51:17","0","0.00000","无效","正常","1.87500","0.0000","1138198","否"
"254","京东CPS","732204","购物客91jili","2014-11-05 21:28:49","4874845442'","0","","1","69.00000","2015-03-03 18:51:17","0","0.00000","无效","正常","0.00000","0.0000","1105744","否"
"4018","唯品会CPS","732204","购物客91jili","2014-11-05 22:01:42","14110569398416'","2.0","6951580211383","2","698.00000","2014-12-31 18:33:35","1","698.00000","有效","正常","6.98000","9.77200","1086271","否"
"4018","唯品会CPS","732204","购物客91jili","2014-11-05 22:07:07","14110569497916'","2.0","6951580211383","2","698.00000","2014-12-31 18:33:35","1","698.00000","有效","正常","6.98000","9.77200","1086271","否"
"249","红孩子CPS","732204","购物客91jili","2014-11-05 22:41:05","8001339529'","母婴","8061561782","1","338.00000","2015-01-12 15:28:04","0","0.00000","无效","正常","4.73200","0.0000","1114376","否"
"4027","也买酒CPS","732204","购物客91jili","2014-11-06 08:42:52","141106166881086'","1001","5150519","1","0.00000","2015-01-04 11:45:39","0","0.00000","无效","正常","0.00000","0.0000","1085664","否"
"4027","也买酒CPS","732204","购物客91jili","2014-11-06 08:42:52","141106166881086'","1001","5150520","4","380.24000","2014-12-31 10:01:09","1","330.09883","有效","正常","15.97010","13.86410","1085664","否"
"4027","也买酒CPS","732204","购物客91jili","2014-11-06 08:42:52","141106166881086'","1001","5196017","1","69.00000","2014-12-31 10:01:09","1","59.90117","有效","正常","2.89800","2.51590","1085664","否"
"4018","唯品会CPS","732204","购物客91jili","2014-11-06 08:53:40","14110615846229'","2.0","6947726904622","1","168.00000","2014-12-31 18:33:35","1","168.00000","有效","正常","1.68000","2.35200","1250625","否"
"4330","易迅cps","732204","购物客91jili","2014-11-06 09:53:00","1087389015'","B1","1992324","3","507.00000","2015-01-20 11:47:13","1","407.00000","有效","正常","3.54900","2.84900","1060278","否"
"247","当当CPS","732204","购物客91jili","2014-11-06 09:53:48","11163472080'","食品","","1","45.60000","2015-02-25 17:53:08","0","0.00000","无效","正常","0.00000","0.0000","1051299","否"
"17307","当当高佣金CPS","732204","购物客91jili","2014-11-06 09:53:48","11163472080'","食品","1053819408","1","0.00000","2015-02-25 17:54:11","1","0.00000","无效","正常","0.00000","0.0000","1051299","否"
"17307","当当高佣金CPS","732204","购物客91jili","2014-11-06 09:53:48","11163472080'","食品","1443249208","1","0.00000","2015-02-25 17:54:11","1","0.00000","无效","正常","0.00000","0.0000","1051299","否"
"17307","当当高佣金CPS","732204","购物客91jili","2014-11-06 09:53:48","11163472080'","食品","1451334908","1","0.00000","2015-02-25 17:54:11","1","0.00000","无效","正常","0.00000","0.0000","1051299","否"
"17307","当当高佣金CPS","732204","购物客91jili","2014-11-06 09:53:48","11163472080'","食品","1053815308","1","0.00000","2015-02-25 17:54:11","1","0.00000","无效","正常","0.00000","0.0000","1051299","否"
"17307","当当高佣金CPS","732204","购物客91jili","2014-11-06 09:53:48","11163472080'","食品","1137801308","1","0.00000","2015-02-25 17:54:11","1","0.00000","无效","正常","0.00000","0.0000","1051299","否"
"5402","美团网CPS","732204","购物客91jili","2014-11-06 10:50:03","763465771-1'","O","2246797","1","66.00000","2015-01-28 13:17:44","1","66.00000","有效","正常","0.79200","0.79200","1240046","否"
"254","京东CPS","732204","购物客91jili","2014-11-06 11:01:51","4940444183'","0","","1","559.00000","2015-03-04 17:40:57","0","0.00000","无效","正常","5.40000","0.0000","1053723","否"
"139","1号店CPS","732204","购物客91jili","2014-11-06 11:10:19","1445208646512'","基本","6809222","1","6.95000","2015-01-29 11:31:58","1","1.08420","有效","正常","0.19460","0.75890","1056946","否"
"139","1号店CPS","732204","购物客91jili","2014-11-06 11:10:19","1445208646512'","基本","3821603","1","19.80000","2015-01-29 11:31:58","1","1.05534","有效","正常","0.56830","0.73870","1056946","否"
